label,run,layer,expert,variant,n_tokens,eff_vocab,dispersion
s0_TEMPORAL,g3_tmoe_s0_1e16,2,151,weighted,11556,15954.6,0.8938
s0_TEMPORAL,g3_tmoe_s0_1e16,2,151,static,11556,15988.8,0.8846
s0_TEMPORAL,g3_tmoe_s0_1e16,2,152,weighted,17173,15991.0,0.8775
s0_TEMPORAL,g3_tmoe_s0_1e16,2,152,static,17173,15990.2,0.8326
s0_TEMPORAL,g3_tmoe_s0_1e16,2,153,weighted,8858,15986.8,0.9114
s0_TEMPORAL,g3_tmoe_s0_1e16,2,153,static,8858,15991.1,0.8201
s0_TEMPORAL,g3_tmoe_s0_1e16,2,154,weighted,18285,15977.6,0.918
s0_TEMPORAL,g3_tmoe_s0_1e16,2,154,static,18285,15988.7,0.9008
s0_TEMPORAL,g3_tmoe_s0_1e16,2,155,weighted,9544,15999.3,0.8512
s0_TEMPORAL,g3_tmoe_s0_1e16,2,155,static,9544,15997.1,0.8923
s0_TEMPORAL,g3_tmoe_s0_1e16,2,156,weighted,7931,15997.2,0.853
s0_TEMPORAL,g3_tmoe_s0_1e16,2,156,static,7931,15997.0,0.9191
s0_TEMPORAL,g3_tmoe_s0_1e16,2,157,weighted,11591,15972.8,0.8784
s0_TEMPORAL,g3_tmoe_s0_1e16,2,157,static,11591,15985.0,0.8901
s0_TEMPORAL,g3_tmoe_s0_1e16,2,158,weighted,8985,15998.5,0.8837
s0_TEMPORAL,g3_tmoe_s0_1e16,2,158,static,8985,15996.6,0.9337
s0_TEMPORAL,g3_tmoe_s0_1e16,2,159,weighted,9523,15928.8,0.8818
s0_TEMPORAL,g3_tmoe_s0_1e16,2,159,static,9523,15993.8,0.9007
s0_TEMPORAL,g3_tmoe_s0_1e16,2,160,weighted,14343,15940.5,0.9375
s0_TEMPORAL,g3_tmoe_s0_1e16,2,160,static,14343,15990.3,0.9117
s0_TEMPORAL,g3_tmoe_s0_1e16,2,161,weighted,9844,15981.5,0.8234
s0_TEMPORAL,g3_tmoe_s0_1e16,2,161,static,9844,15990.1,0.8651
s0_TEMPORAL,g3_tmoe_s0_1e16,2,162,weighted,11290,15986.1,0.8814
s0_TEMPORAL,g3_tmoe_s0_1e16,2,162,static,11290,15987.2,0.8655
s0_TEMPORAL,g3_tmoe_s0_1e16,2,163,weighted,9216,15984.2,0.8999
s0_TEMPORAL,g3_tmoe_s0_1e16,2,163,static,9216,15997.2,0.9104
s0_TEMPORAL,g3_tmoe_s0_1e16,2,164,weighted,2531,15980.0,0.8883
s0_TEMPORAL,g3_tmoe_s0_1e16,2,164,static,2531,15988.0,0.8877
s0_TEMPORAL,g3_tmoe_s0_1e16,2,165,weighted,9090,15990.1,0.8965
s0_TEMPORAL,g3_tmoe_s0_1e16,2,165,static,9090,15991.2,0.8892
s0_TEMPORAL,g3_tmoe_s0_1e16,2,166,weighted,10404,15978.3,0.9273
s0_TEMPORAL,g3_tmoe_s0_1e16,2,166,static,10404,15990.9,0.9171
s0_TEMPORAL,g3_tmoe_s0_1e16,2,167,weighted,13717,15976.8,0.9205
s0_TEMPORAL,g3_tmoe_s0_1e16,2,167,static,13717,15989.4,0.8864
s0_TEMPORAL,g3_tmoe_s0_1e16,2,168,weighted,5563,15988.4,0.8632
s0_TEMPORAL,g3_tmoe_s0_1e16,2,168,static,5563,15996.2,0.8985
s0_TEMPORAL,g3_tmoe_s0_1e16,2,169,weighted,12860,15987.4,0.8771
s0_TEMPORAL,g3_tmoe_s0_1e16,2,169,static,12860,15995.4,0.8879
s0_TEMPORAL,g3_tmoe_s0_1e16,2,170,weighted,18451,15982.3,0.8472
s0_TEMPORAL,g3_tmoe_s0_1e16,2,170,static,18451,15995.1,0.9116
s0_TEMPORAL,g3_tmoe_s0_1e16,2,171,weighted,11736,15953.4,0.9361
s0_TEMPORAL,g3_tmoe_s0_1e16,2,171,static,11736,15988.9,0.8655
s0_TEMPORAL,g3_tmoe_s0_1e16,2,172,weighted,17689,15991.0,0.8603
s0_TEMPORAL,g3_tmoe_s0_1e16,2,172,static,17689,15993.6,0.8765
s0_TEMPORAL,g3_tmoe_s0_1e16,2,173,weighted,13405,15958.4,0.8845
s0_TEMPORAL,g3_tmoe_s0_1e16,2,173,static,13405,15985.1,0.9007
s0_TEMPORAL,g3_tmoe_s0_1e16,2,174,weighted,8142,15925.4,0.9244
s0_TEMPORAL,g3_tmoe_s0_1e16,2,174,static,8142,15985.0,0.9066
s0_TEMPORAL,g3_tmoe_s0_1e16,2,175,weighted,19025,15994.4,0.8867
s0_TEMPORAL,g3_tmoe_s0_1e16,2,175,static,19025,15994.4,0.8484
s0_TEMPORAL,g3_tmoe_s0_1e16,2,176,weighted,13297,15979.5,0.8986
s0_TEMPORAL,g3_tmoe_s0_1e16,2,176,static,13297,15988.0,0.8843
s0_TEMPORAL,g3_tmoe_s0_1e16,2,177,weighted,10967,15961.5,0.9267
s0_TEMPORAL,g3_tmoe_s0_1e16,2,177,static,10967,15978.5,0.8699
s0_TEMPORAL,g3_tmoe_s0_1e16,2,178,weighted,13660,15948.4,0.9321
s0_TEMPORAL,g3_tmoe_s0_1e16,2,178,static,13660,15988.9,0.9404
s0_TEMPORAL,g3_tmoe_s0_1e16,2,179,weighted,11011,15940.5,0.9249
s0_TEMPORAL,g3_tmoe_s0_1e16,2,179,static,11011,15986.0,0.9142
s0_TEMPORAL,g3_tmoe_s0_1e16,2,180,weighted,12068,15968.0,0.8944
s0_TEMPORAL,g3_tmoe_s0_1e16,2,180,static,12068,15992.1,0.9258
s0_TEMPORAL,g3_tmoe_s0_1e16,2,181,weighted,15464,15976.5,0.8824
s0_TEMPORAL,g3_tmoe_s0_1e16,2,181,static,15464,15989.3,0.8699
s0_TEMPORAL,g3_tmoe_s0_1e16,2,182,weighted,17143,15981.5,0.9175
s0_TEMPORAL,g3_tmoe_s0_1e16,2,182,static,17143,15987.4,0.8927
s0_TEMPORAL,g3_tmoe_s0_1e16,2,183,weighted,13565,15966.8,0.8287
s0_TEMPORAL,g3_tmoe_s0_1e16,2,183,static,13565,15994.9,0.9153
s0_TEMPORAL,g3_tmoe_s0_1e16,2,184,weighted,8706,15996.7,0.8598
s0_TEMPORAL,g3_tmoe_s0_1e16,2,184,static,8706,15994.1,0.8682
s0_TEMPORAL,g3_tmoe_s0_1e16,2,185,weighted,7363,15934.6,0.8211
s0_TEMPORAL,g3_tmoe_s0_1e16,2,185,static,7363,15991.6,0.9027
s0_TEMPORAL,g3_tmoe_s0_1e16,2,186,weighted,12343,15984.4,0.8876
s0_TEMPORAL,g3_tmoe_s0_1e16,2,186,static,12343,15995.3,0.8992
s0_TEMPORAL,g3_tmoe_s0_1e16,2,187,weighted,9138,15988.4,0.8595
s0_TEMPORAL,g3_tmoe_s0_1e16,2,187,static,9138,15989.4,0.8782
s0_TEMPORAL,g3_tmoe_s0_1e16,2,188,weighted,14852,15983.7,0.9025
s0_TEMPORAL,g3_tmoe_s0_1e16,2,188,static,14852,15985.4,0.8738
s0_TEMPORAL,g3_tmoe_s0_1e16,2,189,weighted,15683,15984.2,0.8907
s0_TEMPORAL,g3_tmoe_s0_1e16,2,189,static,15683,15996.1,0.9052
s0_TEMPORAL,g3_tmoe_s0_1e16,2,190,weighted,14050,15988.4,0.9162
s0_TEMPORAL,g3_tmoe_s0_1e16,2,190,static,14050,15991.0,0.9112
s0_TEMPORAL,g3_tmoe_s0_1e16,2,191,weighted,9906,15963.0,0.9366
s0_TEMPORAL,g3_tmoe_s0_1e16,2,191,static,9906,15968.9,0.8543
s0_TEMPORAL,g3_tmoe_s0_1e16,3,0,weighted,4286,15907.3,0.8595
s0_TEMPORAL,g3_tmoe_s0_1e16,3,0,static,4286,15988.6,0.8826
s0_TEMPORAL,g3_tmoe_s0_1e16,3,1,weighted,15883,15954.9,0.9007
s0_TEMPORAL,g3_tmoe_s0_1e16,3,1,static,15883,15995.1,0.8907
s0_TEMPORAL,g3_tmoe_s0_1e16,3,2,weighted,10378,15910.7,0.8889
s0_TEMPORAL,g3_tmoe_s0_1e16,3,2,static,10378,15989.8,0.9091
s0_TEMPORAL,g3_tmoe_s0_1e16,3,3,weighted,12668,15976.1,0.9221
s0_TEMPORAL,g3_tmoe_s0_1e16,3,3,static,12668,15987.2,0.8067
s0_TEMPORAL,g3_tmoe_s0_1e16,3,4,weighted,12094,15958.8,0.9156
s0_TEMPORAL,g3_tmoe_s0_1e16,3,4,static,12094,15991.0,0.8872
s0_TEMPORAL,g3_tmoe_s0_1e16,3,5,weighted,11523,15931.8,0.9279
s0_TEMPORAL,g3_tmoe_s0_1e16,3,5,static,11523,15991.2,0.8905
s0_TEMPORAL,g3_tmoe_s0_1e16,3,6,weighted,12070,15938.2,0.9062
s0_TEMPORAL,g3_tmoe_s0_1e16,3,6,static,12070,15989.5,0.9061
s0_TEMPORAL,g3_tmoe_s0_1e16,3,7,weighted,2219,15940.3,0.9169
s0_TEMPORAL,g3_tmoe_s0_1e16,3,7,static,2219,15985.0,0.8632
s0_TEMPORAL,g3_tmoe_s0_1e16,3,8,weighted,12462,15927.9,0.9325
s0_TEMPORAL,g3_tmoe_s0_1e16,3,8,static,12462,15991.5,0.8869
s0_TEMPORAL,g3_tmoe_s0_1e16,3,9,weighted,9706,15931.5,0.8771
s0_TEMPORAL,g3_tmoe_s0_1e16,3,9,static,9706,15988.1,0.9013
s0_TEMPORAL,g3_tmoe_s0_1e16,3,10,weighted,12840,15863.2,0.9131
s0_TEMPORAL,g3_tmoe_s0_1e16,3,10,static,12840,15990.1,0.8609
s0_TEMPORAL,g3_tmoe_s0_1e16,3,11,weighted,15084,15873.8,0.9296
s0_TEMPORAL,g3_tmoe_s0_1e16,3,11,static,15084,15990.2,0.8995
s0_TEMPORAL,g3_tmoe_s0_1e16,3,12,weighted,11718,15889.9,0.8528
s0_TEMPORAL,g3_tmoe_s0_1e16,3,12,static,11718,15984.4,0.8598
s0_TEMPORAL,g3_tmoe_s0_1e16,3,13,weighted,10121,15933.5,0.9406
s0_TEMPORAL,g3_tmoe_s0_1e16,3,13,static,10121,15988.8,0.8857
s0_TEMPORAL,g3_tmoe_s0_1e16,3,14,weighted,15666,15821.7,0.9005
s0_TEMPORAL,g3_tmoe_s0_1e16,3,14,static,15666,15992.1,0.9074
s0_TEMPORAL,g3_tmoe_s0_1e16,3,15,weighted,9096,15948.1,0.9124
s0_TEMPORAL,g3_tmoe_s0_1e16,3,15,static,9096,15990.1,0.9117
s0_TEMPORAL,g3_tmoe_s0_1e16,3,16,weighted,11976,15957.8,0.9107
s0_TEMPORAL,g3_tmoe_s0_1e16,3,16,static,11976,15986.4,0.8857
s0_TEMPORAL,g3_tmoe_s0_1e16,3,17,weighted,14959,15976.1,0.8448
s0_TEMPORAL,g3_tmoe_s0_1e16,3,17,static,14959,15992.8,0.9123
s0_TEMPORAL,g3_tmoe_s0_1e16,3,18,weighted,18875,15951.8,0.814
s0_TEMPORAL,g3_tmoe_s0_1e16,3,18,static,18875,15988.3,0.8801
s0_TEMPORAL,g3_tmoe_s0_1e16,3,19,weighted,14710,15863.1,0.9324
s0_TEMPORAL,g3_tmoe_s0_1e16,3,19,static,14710,15983.3,0.8874
s0_TEMPORAL,g3_tmoe_s0_1e16,3,20,weighted,15769,15914.7,0.909
s0_TEMPORAL,g3_tmoe_s0_1e16,3,20,static,15769,15984.5,0.9243
s0_TEMPORAL,g3_tmoe_s0_1e16,3,21,weighted,15672,15876.1,0.9075
s0_TEMPORAL,g3_tmoe_s0_1e16,3,21,static,15672,15992.0,0.893
s0_TEMPORAL,g3_tmoe_s0_1e16,3,22,weighted,8544,15910.3,0.935
s0_TEMPORAL,g3_tmoe_s0_1e16,3,22,static,8544,15989.4,0.9156
s0_TEMPORAL,g3_tmoe_s0_1e16,3,23,weighted,12955,15974.1,0.858
s0_TEMPORAL,g3_tmoe_s0_1e16,3,23,static,12955,15989.5,0.8216
s0_TEMPORAL,g3_tmoe_s0_1e16,3,24,weighted,7562,15956.0,0.8731
s0_TEMPORAL,g3_tmoe_s0_1e16,3,24,static,7562,15988.4,0.8892
s0_TEMPORAL,g3_tmoe_s0_1e16,3,25,weighted,12426,15964.3,0.9351
s0_TEMPORAL,g3_tmoe_s0_1e16,3,25,static,12426,15991.1,0.9006
s0_TEMPORAL,g3_tmoe_s0_1e16,3,26,weighted,13017,15897.3,0.9197
s0_TEMPORAL,g3_tmoe_s0_1e16,3,26,static,13017,15987.2,0.9052
s0_TEMPORAL,g3_tmoe_s0_1e16,3,27,weighted,10958,15950.5,0.9143
s0_TEMPORAL,g3_tmoe_s0_1e16,3,27,static,10958,15989.9,0.9109
s0_TEMPORAL,g3_tmoe_s0_1e16,3,28,weighted,4313,15907.2,0.8819
s0_TEMPORAL,g3_tmoe_s0_1e16,3,28,static,4313,15989.5,0.8961
s0_TEMPORAL,g3_tmoe_s0_1e16,3,29,weighted,11597,15800.8,0.7194
s0_TEMPORAL,g3_tmoe_s0_1e16,3,29,static,11597,15989.5,0.8761
s0_TEMPORAL,g3_tmoe_s0_1e16,3,30,weighted,6084,15888.4,0.9185
s0_TEMPORAL,g3_tmoe_s0_1e16,3,30,static,6084,15987.3,0.769
s0_TEMPORAL,g3_tmoe_s0_1e16,3,31,weighted,8108,15929.7,0.9196
s0_TEMPORAL,g3_tmoe_s0_1e16,3,31,static,8108,15989.3,0.9496
s0_TEMPORAL,g3_tmoe_s0_1e16,3,32,weighted,14271,15945.3,0.9294
s0_TEMPORAL,g3_tmoe_s0_1e16,3,32,static,14271,15991.5,0.9038
s0_TEMPORAL,g3_tmoe_s0_1e16,3,33,weighted,11030,15980.7,0.8929
s0_TEMPORAL,g3_tmoe_s0_1e16,3,33,static,11030,15992.0,0.9195
s0_TEMPORAL,g3_tmoe_s0_1e16,3,34,weighted,12427,15888.5,0.9203
s0_TEMPORAL,g3_tmoe_s0_1e16,3,34,static,12427,15994.7,0.9161
s0_TEMPORAL,g3_tmoe_s0_1e16,3,35,weighted,10192,15920.5,0.9217
s0_TEMPORAL,g3_tmoe_s0_1e16,3,35,static,10192,15990.5,0.8851
s0_TEMPORAL,g3_tmoe_s0_1e16,3,36,weighted,13921,15888.8,0.875
s0_TEMPORAL,g3_tmoe_s0_1e16,3,36,static,13921,15988.9,0.876
s0_TEMPORAL,g3_tmoe_s0_1e16,3,37,weighted,10949,15888.7,0.9105
s0_TEMPORAL,g3_tmoe_s0_1e16,3,37,static,10949,15986.5,0.9143
s0_TEMPORAL,g3_tmoe_s0_1e16,3,38,weighted,10255,15905.4,0.8901
s0_TEMPORAL,g3_tmoe_s0_1e16,3,38,static,10255,15992.2,0.9064
s0_TEMPORAL,g3_tmoe_s0_1e16,3,39,weighted,13752,15857.7,0.9062
s0_TEMPORAL,g3_tmoe_s0_1e16,3,39,static,13752,15990.0,0.8859
s0_TEMPORAL,g3_tmoe_s0_1e16,3,40,weighted,14264,15986.5,0.8952
s0_TEMPORAL,g3_tmoe_s0_1e16,3,40,static,14264,15992.0,0.8472
s0_TEMPORAL,g3_tmoe_s0_1e16,3,41,weighted,12700,15924.3,0.9402
s0_TEMPORAL,g3_tmoe_s0_1e16,3,41,static,12700,15985.2,0.9048
s0_TEMPORAL,g3_tmoe_s0_1e16,3,42,weighted,16368,15951.2,0.9174
s0_TEMPORAL,g3_tmoe_s0_1e16,3,42,static,16368,15992.5,0.9047
s0_TEMPORAL,g3_tmoe_s0_1e16,3,43,weighted,14661,15933.7,0.9003
s0_TEMPORAL,g3_tmoe_s0_1e16,3,43,static,14661,15982.0,0.881
s0_TEMPORAL,g3_tmoe_s0_1e16,3,44,weighted,10099,15953.6,0.887
s0_TEMPORAL,g3_tmoe_s0_1e16,3,44,static,10099,15988.2,0.8985
s0_TEMPORAL,g3_tmoe_s0_1e16,3,45,weighted,10268,15960.8,0.8917
s0_TEMPORAL,g3_tmoe_s0_1e16,3,45,static,10268,15988.4,0.9175
s0_TEMPORAL,g3_tmoe_s0_1e16,3,46,weighted,12500,15974.4,0.9129
s0_TEMPORAL,g3_tmoe_s0_1e16,3,46,static,12500,15994.3,0.9016
s0_TEMPORAL,g3_tmoe_s0_1e16,3,47,weighted,13821,15976.3,0.8799
s0_TEMPORAL,g3_tmoe_s0_1e16,3,47,static,13821,15995.4,0.891
s0_TEMPORAL,g3_tmoe_s0_1e16,3,48,weighted,9046,15992.0,0.7422
s0_TEMPORAL,g3_tmoe_s0_1e16,3,48,static,9046,15995.6,0.873
s0_TEMPORAL,g3_tmoe_s0_1e16,3,49,weighted,20334,15949.7,0.9437
s0_TEMPORAL,g3_tmoe_s0_1e16,3,49,static,20334,15989.4,0.8736
s0_TEMPORAL,g3_tmoe_s0_1e16,3,50,weighted,2132,15950.2,0.8564
s0_TEMPORAL,g3_tmoe_s0_1e16,3,50,static,2132,15985.0,0.8796
s0_TEMPORAL,g3_tmoe_s0_1e16,3,51,weighted,8539,15896.4,0.8815
s0_TEMPORAL,g3_tmoe_s0_1e16,3,51,static,8539,15982.1,0.8935
s0_TEMPORAL,g3_tmoe_s0_1e16,3,52,weighted,16604,15951.0,0.9189
s0_TEMPORAL,g3_tmoe_s0_1e16,3,52,static,16604,15991.3,0.8866
s0_TEMPORAL,g3_tmoe_s0_1e16,3,53,weighted,11502,15936.7,0.9089
s0_TEMPORAL,g3_tmoe_s0_1e16,3,53,static,11502,15991.6,0.8488
s0_TEMPORAL,g3_tmoe_s0_1e16,3,54,weighted,12909,15957.0,0.8927
s0_TEMPORAL,g3_tmoe_s0_1e16,3,54,static,12909,15986.0,0.8796
s0_TEMPORAL,g3_tmoe_s0_1e16,3,55,weighted,10445,15955.1,0.8542
s0_TEMPORAL,g3_tmoe_s0_1e16,3,55,static,10445,15994.3,0.9209
s0_TEMPORAL,g3_tmoe_s0_1e16,3,56,weighted,10741,15932.4,0.8973
s0_TEMPORAL,g3_tmoe_s0_1e16,3,56,static,10741,15990.7,0.883
s0_TEMPORAL,g3_tmoe_s0_1e16,3,57,weighted,17402,15877.1,0.9364
s0_TEMPORAL,g3_tmoe_s0_1e16,3,57,static,17402,15985.0,0.7987
s0_TEMPORAL,g3_tmoe_s0_1e16,3,58,weighted,11184,15896.4,0.9107
s0_TEMPORAL,g3_tmoe_s0_1e16,3,58,static,11184,15988.7,0.9022
s0_TEMPORAL,g3_tmoe_s0_1e16,3,59,weighted,16055,15911.0,0.9236
s0_TEMPORAL,g3_tmoe_s0_1e16,3,59,static,16055,15989.6,0.9074
s0_TEMPORAL,g3_tmoe_s0_1e16,3,60,weighted,9180,15889.3,0.9303
s0_TEMPORAL,g3_tmoe_s0_1e16,3,60,static,9180,15988.2,0.8761
s0_TEMPORAL,g3_tmoe_s0_1e16,3,61,weighted,13973,15906.0,0.8602
s0_TEMPORAL,g3_tmoe_s0_1e16,3,61,static,13973,15991.6,0.8601
s0_TEMPORAL,g3_tmoe_s0_1e16,3,62,weighted,8247,15906.5,0.9443
s0_TEMPORAL,g3_tmoe_s0_1e16,3,62,static,8247,15986.1,0.9196
s0_TEMPORAL,g3_tmoe_s0_1e16,3,63,weighted,12943,15963.9,0.8788
s0_TEMPORAL,g3_tmoe_s0_1e16,3,63,static,12943,15988.8,0.8775
s0_TEMPORAL,g3_tmoe_s0_1e16,3,64,weighted,10238,15896.8,0.9223
s0_TEMPORAL,g3_tmoe_s0_1e16,3,64,static,10238,15990.4,0.9182
s0_TEMPORAL,g3_tmoe_s0_1e16,3,65,weighted,10416,15966.2,0.9222
s0_TEMPORAL,g3_tmoe_s0_1e16,3,65,static,10416,15991.2,0.879
s0_TEMPORAL,g3_tmoe_s0_1e16,3,66,weighted,12489,15951.3,0.9114
s0_TEMPORAL,g3_tmoe_s0_1e16,3,66,static,12489,15990.7,0.9194
s0_TEMPORAL,g3_tmoe_s0_1e16,3,67,weighted,9151,15832.5,0.8896
s0_TEMPORAL,g3_tmoe_s0_1e16,3,67,static,9151,15987.6,0.8978
s0_TEMPORAL,g3_tmoe_s0_1e16,3,68,weighted,12661,15900.6,0.9369
s0_TEMPORAL,g3_tmoe_s0_1e16,3,68,static,12661,15988.1,0.8816
s0_TEMPORAL,g3_tmoe_s0_1e16,3,69,weighted,11576,15952.8,0.9047
s0_TEMPORAL,g3_tmoe_s0_1e16,3,69,static,11576,15986.7,0.8615
s0_TEMPORAL,g3_tmoe_s0_1e16,3,70,weighted,8074,15952.6,0.8575
s0_TEMPORAL,g3_tmoe_s0_1e16,3,70,static,8074,15986.9,0.877
s0_TEMPORAL,g3_tmoe_s0_1e16,3,71,weighted,14216,15961.7,0.8956
s0_TEMPORAL,g3_tmoe_s0_1e16,3,71,static,14216,15992.2,0.8978
s0_TEMPORAL,g3_tmoe_s0_1e16,3,72,weighted,9613,15989.4,0.9186
s0_TEMPORAL,g3_tmoe_s0_1e16,3,72,static,9613,15995.5,0.847
s0_TEMPORAL,g3_tmoe_s0_1e16,3,73,weighted,12028,15988.2,0.8297
s0_TEMPORAL,g3_tmoe_s0_1e16,3,73,static,12028,15994.7,0.9424
s0_TEMPORAL,g3_tmoe_s0_1e16,3,74,weighted,11134,15879.4,0.9266
s0_TEMPORAL,g3_tmoe_s0_1e16,3,74,static,11134,15991.1,0.9199
s0_TEMPORAL,g3_tmoe_s0_1e16,3,75,weighted,11552,15964.0,0.9209
s0_TEMPORAL,g3_tmoe_s0_1e16,3,75,static,11552,15979.3,0.8668
s0_TEMPORAL,g3_tmoe_s0_1e16,3,76,weighted,13582,15870.8,0.939
s0_TEMPORAL,g3_tmoe_s0_1e16,3,76,static,13582,15991.9,0.9079
s0_TEMPORAL,g3_tmoe_s0_1e16,3,77,weighted,10573,15909.1,0.9189
s0_TEMPORAL,g3_tmoe_s0_1e16,3,77,static,10573,15985.8,0.8944
s0_TEMPORAL,g3_tmoe_s0_1e16,3,78,weighted,17610,15968.7,0.9409
s0_TEMPORAL,g3_tmoe_s0_1e16,3,78,static,17610,15993.8,0.895
s0_TEMPORAL,g3_tmoe_s0_1e16,3,79,weighted,9360,15970.5,0.9087
s0_TEMPORAL,g3_tmoe_s0_1e16,3,79,static,9360,15990.1,0.9368
s0_TEMPORAL,g3_tmoe_s0_1e16,3,80,weighted,10293,15975.5,0.7992
s0_TEMPORAL,g3_tmoe_s0_1e16,3,80,static,10293,15993.3,0.887
s0_TEMPORAL,g3_tmoe_s0_1e16,3,81,weighted,10329,15929.2,0.9196
s0_TEMPORAL,g3_tmoe_s0_1e16,3,81,static,10329,15990.5,0.8753
s0_TEMPORAL,g3_tmoe_s0_1e16,3,82,weighted,11512,15962.8,0.8821
s0_TEMPORAL,g3_tmoe_s0_1e16,3,82,static,11512,15987.6,0.8718
s0_TEMPORAL,g3_tmoe_s0_1e16,3,83,weighted,5896,15977.8,0.9155
s0_TEMPORAL,g3_tmoe_s0_1e16,3,83,static,5896,15980.3,0.8451
s0_TEMPORAL,g3_tmoe_s0_1e16,3,84,weighted,16472,15887.8,0.9173
s0_TEMPORAL,g3_tmoe_s0_1e16,3,84,static,16472,15991.6,0.9055
s0_TEMPORAL,g3_tmoe_s0_1e16,3,85,weighted,17161,15936.0,0.8162
s0_TEMPORAL,g3_tmoe_s0_1e16,3,85,static,17161,15993.4,0.842
s0_TEMPORAL,g3_tmoe_s0_1e16,3,86,weighted,10711,15837.8,0.881
s0_TEMPORAL,g3_tmoe_s0_1e16,3,86,static,10711,15985.1,0.9014
s0_TEMPORAL,g3_tmoe_s0_1e16,3,87,weighted,11533,15109.8,0.9374
s0_TEMPORAL,g3_tmoe_s0_1e16,3,87,static,11533,15990.3,0.8426
s0_TEMPORAL,g3_tmoe_s0_1e16,3,88,weighted,19888,15947.5,0.933
s0_TEMPORAL,g3_tmoe_s0_1e16,3,88,static,19888,15994.3,0.8938
s0_TEMPORAL,g3_tmoe_s0_1e16,3,89,weighted,19072,15974.2,0.8942
s0_TEMPORAL,g3_tmoe_s0_1e16,3,89,static,19072,15992.2,0.9257
s0_TEMPORAL,g3_tmoe_s0_1e16,3,90,weighted,12513,15898.1,0.9266
s0_TEMPORAL,g3_tmoe_s0_1e16,3,90,static,12513,15986.8,0.8757
s0_TEMPORAL,g3_tmoe_s0_1e16,3,91,weighted,12588,15869.8,0.8335
s0_TEMPORAL,g3_tmoe_s0_1e16,3,91,static,12588,15990.6,0.9054
s0_TEMPORAL,g3_tmoe_s0_1e16,3,92,weighted,10414,15939.8,0.8523
s0_TEMPORAL,g3_tmoe_s0_1e16,3,92,static,10414,15988.9,0.9227
s0_TEMPORAL,g3_tmoe_s0_1e16,3,93,weighted,10528,15940.9,0.8847
s0_TEMPORAL,g3_tmoe_s0_1e16,3,93,static,10528,15991.0,0.8778
s0_TEMPORAL,g3_tmoe_s0_1e16,3,94,weighted,12737,15945.3,0.8852
s0_TEMPORAL,g3_tmoe_s0_1e16,3,94,static,12737,15987.6,0.894
s0_TEMPORAL,g3_tmoe_s0_1e16,3,95,weighted,6721,15867.5,0.9305
s0_TEMPORAL,g3_tmoe_s0_1e16,3,95,static,6721,15990.0,0.8584
s0_TEMPORAL,g3_tmoe_s0_1e16,3,96,weighted,9576,15836.7,0.9525
s0_TEMPORAL,g3_tmoe_s0_1e16,3,96,static,9576,15989.2,0.897
s0_TEMPORAL,g3_tmoe_s0_1e16,3,97,weighted,6180,15921.0,0.9113
s0_TEMPORAL,g3_tmoe_s0_1e16,3,97,static,6180,15981.4,0.8723
s0_TEMPORAL,g3_tmoe_s0_1e16,3,98,weighted,13005,15917.5,0.9222
s0_TEMPORAL,g3_tmoe_s0_1e16,3,98,static,13005,15992.2,0.8765
s0_TEMPORAL,g3_tmoe_s0_1e16,3,99,weighted,11702,15807.6,0.8974
s0_TEMPORAL,g3_tmoe_s0_1e16,3,99,static,11702,15992.0,0.8842
s0_TEMPORAL,g3_tmoe_s0_1e16,3,100,weighted,10476,15954.9,0.8886
s0_TEMPORAL,g3_tmoe_s0_1e16,3,100,static,10476,15995.6,0.898
s0_TEMPORAL,g3_tmoe_s0_1e16,3,101,weighted,15576,15537.5,0.9342
s0_TEMPORAL,g3_tmoe_s0_1e16,3,101,static,15576,15983.4,0.9234
s0_TEMPORAL,g3_tmoe_s0_1e16,3,102,weighted,12494,15889.6,0.8926
s0_TEMPORAL,g3_tmoe_s0_1e16,3,102,static,12494,15990.6,0.9427
s0_TEMPORAL,g3_tmoe_s0_1e16,3,103,weighted,9744,15958.9,0.9295
s0_TEMPORAL,g3_tmoe_s0_1e16,3,103,static,9744,15991.9,0.8452
s0_TEMPORAL,g3_tmoe_s0_1e16,3,104,weighted,10616,15946.6,0.8572
s0_TEMPORAL,g3_tmoe_s0_1e16,3,104,static,10616,15986.5,0.8689
s0_TEMPORAL,g3_tmoe_s0_1e16,3,105,weighted,17640,15972.4,0.9297
s0_TEMPORAL,g3_tmoe_s0_1e16,3,105,static,17640,15992.9,0.8679
s0_TEMPORAL,g3_tmoe_s0_1e16,3,106,weighted,15408,15894.8,0.9223
s0_TEMPORAL,g3_tmoe_s0_1e16,3,106,static,15408,15982.2,0.876
s0_TEMPORAL,g3_tmoe_s0_1e16,3,107,weighted,18859,15966.8,0.9472
s0_TEMPORAL,g3_tmoe_s0_1e16,3,107,static,18859,15985.1,0.6918
s0_TEMPORAL,g3_tmoe_s0_1e16,3,108,weighted,11574,15899.5,0.9388
s0_TEMPORAL,g3_tmoe_s0_1e16,3,108,static,11574,15991.8,0.8526
s0_TEMPORAL,g3_tmoe_s0_1e16,3,109,weighted,22605,15954.5,0.8933
s0_TEMPORAL,g3_tmoe_s0_1e16,3,109,static,22605,15991.4,0.8647
s0_TEMPORAL,g3_tmoe_s0_1e16,3,110,weighted,8293,15935.7,0.9405
s0_TEMPORAL,g3_tmoe_s0_1e16,3,110,static,8293,15990.5,0.9074
