run,iteration,train_lm_loss,final_val_ce,final_test_ce,seed,train_lm_loss_bpb,final_val_ce_bpb,final_test_ce_bpb
flame38m_g1_moe,2080,3.921214E+00,,,1234,1.3167,,
flame38m_g1_moe,2085,3.926419E+00,,,1234,1.3185,,
flame38m_g1_moe,2090,3.917630E+00,,,1234,1.3155,,
flame38m_g1_moe,2095,3.909763E+00,,,1234,1.3129,,
flame38m_g1_moe,2100,3.921006E+00,,,1234,1.3167,,
flame38m_g1_moe,2105,3.912904E+00,,,1234,1.3139,,
flame38m_g1_moe,2110,3.916201E+00,,,1234,1.3150,,
flame38m_g1_moe,2115,3.908864E+00,,,1234,1.3126,,
flame38m_g1_moe,2120,3.916793E+00,,,1234,1.3152,,
flame38m_g1_moe,2121,,3.914069,3.918414,1234,,1.3143,1.3158
flame38m_g1_moe_s2,5,1.080736E+01,,,2,3.6291,,
flame38m_g1_moe_s2,10,1.045659E+01,,,2,3.5113,,
flame38m_g1_moe_s2,15,1.021810E+01,,,2,3.4312,,
flame38m_g1_moe_s2,20,9.872183E+00,,,2,3.3150,,
flame38m_g1_moe_s2,25,9.449337E+00,,,2,3.1730,,
flame38m_g1_moe_s2,30,8.995873E+00,,,2,3.0208,,
flame38m_g1_moe_s2,35,8.606001E+00,,,2,2.8899,,
flame38m_g1_moe_s2,40,8.262664E+00,,,2,2.7746,,
flame38m_g1_moe_s2,45,7.975375E+00,,,2,2.6781,,
flame38m_g1_moe_s2,50,7.719775E+00,,,2,2.5923,,
flame38m_g1_moe_s2,55,7.520434E+00,,,2,2.5253,,
flame38m_g1_moe_s2,60,7.368205E+00,,,2,2.4742,,
flame38m_g1_moe_s2,65,7.225702E+00,,,2,2.4264,,
flame38m_g1_moe_s2,70,7.102940E+00,,,2,2.3851,,
flame38m_g1_moe_s2,75,7.017065E+00,,,2,2.3563,,
flame38m_g1_moe_s2,80,6.932365E+00,,,2,2.3279,,
flame38m_g1_moe_s2,85,6.862606E+00,,,2,2.3044,,
flame38m_g1_moe_s2,90,6.780900E+00,,,2,2.2770,,
flame38m_g1_moe_s2,95,6.723365E+00,,,2,2.2577,,
flame38m_g1_moe_s2,100,6.658853E+00,,,2,2.2360,,
flame38m_g1_moe_s2,105,6.619943E+00,,,2,2.2229,,
flame38m_g1_moe_s2,110,6.579971E+00,,,2,2.2095,,
flame38m_g1_moe_s2,115,6.535379E+00,,,2,2.1946,,
flame38m_g1_moe_s2,120,6.482454E+00,,,2,2.1768,,
flame38m_g1_moe_s2,125,6.457324E+00,,,2,2.1683,,
flame38m_g1_moe_s2,130,6.415920E+00,,,2,2.1544,,
flame38m_g1_moe_s2,135,6.377463E+00,,,2,2.1415,,
flame38m_g1_moe_s2,140,6.344416E+00,,,2,2.1304,,
flame38m_g1_moe_s2,145,6.310110E+00,,,2,2.1189,,
flame38m_g1_moe_s2,150,6.283383E+00,,,2,2.1099,,
flame38m_g1_moe_s2,155,6.244124E+00,,,2,2.0968,,
flame38m_g1_moe_s2,160,6.222988E+00,,,2,2.0897,,
flame38m_g1_moe_s2,165,6.191895E+00,,,2,2.0792,,
flame38m_g1_moe_s2,170,6.159962E+00,,,2,2.0685,,
flame38m_g1_moe_s2,175,6.132541E+00,,,2,2.0593,,
flame38m_g1_moe_s2,180,6.110303E+00,,,2,2.0518,,
flame38m_g1_moe_s2,185,6.075686E+00,,,2,2.0402,,
flame38m_g1_moe_s2,190,6.051138E+00,,,2,2.0319,,
flame38m_g1_moe_s2,195,6.030670E+00,,,2,2.0251,,
flame38m_g1_moe_s2,200,6.001044E+00,,,2,2.0151,,
flame38m_g1_moe_s2,205,5.964791E+00,,,2,2.0030,,
flame38m_g1_moe_s2,210,5.946877E+00,,,2,1.9969,,
flame38m_g1_moe_s2,215,5.927364E+00,,,2,1.9904,,
flame38m_g1_moe_s2,220,5.902211E+00,,,2,1.9819,,
flame38m_g1_moe_s2,225,5.862867E+00,,,2,1.9687,,
flame38m_g1_moe_s2,230,5.850557E+00,,,2,1.9646,,
flame38m_g1_moe_s2,235,5.828325E+00,,,2,1.9571,,
flame38m_g1_moe_s2,240,5.806661E+00,,,2,1.9499,,
flame38m_g1_moe_s2,245,5.786491E+00,,,2,1.9431,,
flame38m_g1_moe_s2,250,5.763620E+00,,,2,1.9354,,
flame38m_g1_moe_s2,255,5.744104E+00,,,2,1.9288,,
flame38m_g1_moe_s2,260,5.717321E+00,,,2,1.9199,,
flame38m_g1_moe_s2,265,5.706982E+00,,,2,1.9164,,
flame38m_g1_moe_s2,270,5.666452E+00,,,2,1.9028,,
flame38m_g1_moe_s2,275,5.661348E+00,,,2,1.9011,,
flame38m_g1_moe_s2,280,5.635145E+00,,,2,1.8923,,
flame38m_g1_moe_s2,285,5.623831E+00,,,2,1.8885,,
flame38m_g1_moe_s2,290,5.598882E+00,,,2,1.8801,,
flame38m_g1_moe_s2,295,5.584126E+00,,,2,1.8751,,
flame38m_g1_moe_s2,300,5.561455E+00,,,2,1.8675,,
flame38m_g1_moe_s2,305,5.535796E+00,,,2,1.8589,,
flame38m_g1_moe_s2,310,5.527186E+00,,,2,1.8560,,
flame38m_g1_moe_s2,315,5.504801E+00,,,2,1.8485,,
flame38m_g1_moe_s2,320,5.500474E+00,,,2,1.8470,,
flame38m_g1_moe_s2,325,5.477597E+00,,,2,1.8394,,
flame38m_g1_moe_s2,330,5.468421E+00,,,2,1.8363,,
flame38m_g1_moe_s2,335,5.442249E+00,,,2,1.8275,,
flame38m_g1_moe_s2,340,5.417596E+00,,,2,1.8192,,
flame38m_g1_moe_s2,345,5.415658E+00,,,2,1.8186,,
flame38m_g1_moe_s2,350,5.398441E+00,,,2,1.8128,,
flame38m_g1_moe_s2,355,5.384387E+00,,,2,1.8081,,
flame38m_g1_moe_s2,360,5.374001E+00,,,2,1.8046,,
flame38m_g1_moe_s2,365,5.349599E+00,,,2,1.7964,,
flame38m_g1_moe_s2,370,5.340585E+00,,,2,1.7933,,
flame38m_g1_moe_s2,375,5.325237E+00,,,2,1.7882,,
flame38m_g1_moe_s2,380,5.304260E+00,,,2,1.7811,,
flame38m_g1_moe_s2,385,5.308035E+00,,,2,1.7824,,
flame38m_g1_moe_s2,390,5.303108E+00,,,2,1.7808,,
flame38m_g1_moe_s2,395,5.279700E+00,,,2,1.7729,,
flame38m_g1_moe_s2,400,5.257248E+00,,,2,1.7654,,
flame38m_g1_moe_s2,405,5.249020E+00,,,2,1.7626,,
flame38m_g1_moe_s2,410,5.235051E+00,,,2,1.7579,,
flame38m_g1_moe_s2,415,5.222752E+00,,,2,1.7538,,
flame38m_g1_moe_s2,420,5.210414E+00,,,2,1.7496,,
flame38m_g1_moe_s2,425,5.190973E+00,,,2,1.7431,,
flame38m_g1_moe_s2,430,5.187213E+00,,,2,1.7418,,
flame38m_g1_moe_s2,435,5.176717E+00,,,2,1.7383,,
flame38m_g1_moe_s2,440,5.173267E+00,,,2,1.7372,,
flame38m_g1_moe_s2,445,5.150235E+00,,,2,1.7294,,
flame38m_g1_moe_s2,450,5.144996E+00,,,2,1.7277,,
flame38m_g1_moe_s2,455,5.126679E+00,,,2,1.7215,,
flame38m_g1_moe_s2,460,5.125139E+00,,,2,1.7210,,
flame38m_g1_moe_s2,465,5.116314E+00,,,2,1.7180,,
flame38m_g1_moe_s2,470,5.086809E+00,,,2,1.7081,,
flame38m_g1_moe_s2,475,5.077055E+00,,,2,1.7049,,
flame38m_g1_moe_s2,480,5.073727E+00,,,2,1.7037,,
flame38m_g1_moe_s2,485,5.068271E+00,,,2,1.7019,,
flame38m_g1_moe_s2,490,5.054178E+00,,,2,1.6972,,
flame38m_g1_moe_s2,495,5.041455E+00,,,2,1.6929,,
flame38m_g1_moe_s2,500,5.027750E+00,,,2,1.6883,,
flame38m_g1_moe_s2,505,5.026160E+00,,,2,1.6878,,
flame38m_g1_moe_s2,510,5.021033E+00,,,2,1.6860,,
flame38m_g1_moe_s2,515,5.005119E+00,,,2,1.6807,,
flame38m_g1_moe_s2,520,4.996625E+00,,,2,1.6778,,
flame38m_g1_moe_s2,525,4.981792E+00,,,2,1.6729,,
flame38m_g1_moe_s2,530,4.985767E+00,,,2,1.6742,,
flame38m_g1_moe_s2,535,4.980923E+00,,,2,1.6726,,
flame38m_g1_moe_s2,540,4.963677E+00,,,2,1.6668,,
flame38m_g1_moe_s2,545,4.975629E+00,,,2,1.6708,,
flame38m_g1_moe_s2,550,4.953236E+00,,,2,1.6633,,
flame38m_g1_moe_s2,555,4.941228E+00,,,2,1.6592,,
flame38m_g1_moe_s2,560,4.939946E+00,,,2,1.6588,,
flame38m_g1_moe_s2,565,4.916799E+00,,,2,1.6510,,
flame38m_g1_moe_s2,570,4.921630E+00,,,2,1.6527,,
flame38m_g1_moe_s2,575,4.905417E+00,,,2,1.6472,,
flame38m_g1_moe_s2,580,4.897859E+00,,,2,1.6447,,
flame38m_g1_moe_s2,585,4.882816E+00,,,2,1.6396,,
flame38m_g1_moe_s2,590,4.890281E+00,,,2,1.6421,,
flame38m_g1_moe_s2,595,4.871924E+00,,,2,1.6360,,
flame38m_g1_moe_s2,600,4.876429E+00,,,2,1.6375,,
flame38m_g1_moe_s2,605,4.864280E+00,,,2,1.6334,,
flame38m_g1_moe_s2,610,4.855660E+00,,,2,1.6305,,
flame38m_g1_moe_s2,615,4.849291E+00,,,2,1.6284,,
flame38m_g1_moe_s2,620,4.840693E+00,,,2,1.6255,,
flame38m_g1_moe_s2,625,4.820643E+00,,,2,1.6188,,
flame38m_g1_moe_s2,630,4.815409E+00,,,2,1.6170,,
flame38m_g1_moe_s2,635,4.815556E+00,,,2,1.6170,,
flame38m_g1_moe_s2,640,4.795341E+00,,,2,1.6103,,
flame38m_g1_moe_s2,645,4.800004E+00,,,2,1.6118,,
flame38m_g1_moe_s2,650,4.798730E+00,,,2,1.6114,,
flame38m_g1_moe_s2,655,4.782537E+00,,,2,1.6060,,
flame38m_g1_moe_s2,660,4.780116E+00,,,2,1.6051,,
flame38m_g1_moe_s2,665,4.775887E+00,,,2,1.6037,,
flame38m_g1_moe_s2,670,4.769479E+00,,,2,1.6016,,
flame38m_g1_moe_s2,675,4.763249E+00,,,2,1.5995,,
flame38m_g1_moe_s2,680,4.758431E+00,,,2,1.5979,,
flame38m_g1_moe_s2,685,4.751085E+00,,,2,1.5954,,
flame38m_g1_moe_s2,690,4.743266E+00,,,2,1.5928,,
flame38m_g1_moe_s2,695,4.741674E+00,,,2,1.5922,,
flame38m_g1_moe_s2,700,4.736969E+00,,,2,1.5907,,
flame38m_g1_moe_s2,705,4.731066E+00,,,2,1.5887,,
flame38m_g1_moe_s2,710,4.715971E+00,,,2,1.5836,,
flame38m_g1_moe_s2,715,4.718884E+00,,,2,1.5846,,
flame38m_g1_moe_s2,720,4.704072E+00,,,2,1.5796,,
flame38m_g1_moe_s2,725,4.693349E+00,,,2,1.5760,,
flame38m_g1_moe_s2,730,4.696781E+00,,,2,1.5772,,
flame38m_g1_moe_s2,735,4.692980E+00,,,2,1.5759,,
flame38m_g1_moe_s2,740,4.672677E+00,,,2,1.5691,,
flame38m_g1_moe_s2,745,4.668798E+00,,,2,1.5678,,
flame38m_g1_moe_s2,750,4.669545E+00,,,2,1.5680,,
flame38m_g1_moe_s2,755,4.666462E+00,,,2,1.5670,,
flame38m_g1_moe_s2,760,4.653661E+00,,,2,1.5627,,
flame38m_g1_moe_s2,765,4.652131E+00,,,2,1.5622,,
flame38m_g1_moe_s2,770,4.649371E+00,,,2,1.5612,,
flame38m_g1_moe_s2,775,4.650046E+00,,,2,1.5615,,
flame38m_g1_moe_s2,780,4.640836E+00,,,2,1.5584,,
flame38m_g1_moe_s2,785,4.634158E+00,,,2,1.5561,,
flame38m_g1_moe_s2,790,4.632101E+00,,,2,1.5554,,
flame38m_g1_moe_s2,795,4.619394E+00,,,2,1.5512,,
flame38m_g1_moe_s2,800,4.612742E+00,,,2,1.5489,,
flame38m_g1_moe_s2,805,4.603361E+00,,,2,1.5458,,
flame38m_g1_moe_s2,810,4.611586E+00,,,2,1.5486,,
flame38m_g1_moe_s2,815,4.606548E+00,,,2,1.5469,,
flame38m_g1_moe_s2,820,4.599934E+00,,,2,1.5446,,
flame38m_g1_moe_s2,825,4.596097E+00,,,2,1.5434,,
flame38m_g1_moe_s2,830,4.581442E+00,,,2,1.5384,,
flame38m_g1_moe_s2,835,4.574724E+00,,,2,1.5362,,
flame38m_g1_moe_s2,840,4.575928E+00,,,2,1.5366,,
flame38m_g1_moe_s2,845,4.575215E+00,,,2,1.5363,,
flame38m_g1_moe_s2,850,4.562348E+00,,,2,1.5320,,
flame38m_g1_moe_s2,855,4.561620E+00,,,2,1.5318,,
flame38m_g1_moe_s2,860,4.563255E+00,,,2,1.5323,,
flame38m_g1_moe_s2,865,4.558607E+00,,,2,1.5308,,
flame38m_g1_moe_s2,870,4.532444E+00,,,2,1.5220,,
flame38m_g1_moe_s2,875,4.537108E+00,,,2,1.5235,,
flame38m_g1_moe_s2,880,4.536777E+00,,,2,1.5234,,
flame38m_g1_moe_s2,885,4.534607E+00,,,2,1.5227,,
flame38m_g1_moe_s2,890,4.532220E+00,,,2,1.5219,,
flame38m_g1_moe_s2,895,4.530605E+00,,,2,1.5214,,
flame38m_g1_moe_s2,900,4.519445E+00,,,2,1.5176,,
flame38m_g1_moe_s2,905,4.512420E+00,,,2,1.5153,,
flame38m_g1_moe_s2,910,4.502487E+00,,,2,1.5119,,
flame38m_g1_moe_s2,915,4.495710E+00,,,2,1.5096,,
flame38m_g1_moe_s2,920,4.497151E+00,,,2,1.5101,,
flame38m_g1_moe_s2,925,4.492655E+00,,,2,1.5086,,
flame38m_g1_moe_s2,930,4.481153E+00,,,2,1.5048,,
flame38m_g1_moe_s2,935,4.482301E+00,,,2,1.5051,,
flame38m_g1_moe_s2,940,4.475686E+00,,,2,1.5029,,
flame38m_g1_moe_s2,945,4.476294E+00,,,2,1.5031,,
flame38m_g1_moe_s2,950,4.481425E+00,,,2,1.5048,,
flame38m_g1_moe_s2,955,4.467694E+00,,,2,1.5002,,
flame38m_g1_moe_s2,960,4.464199E+00,,,2,1.4991,,
flame38m_g1_moe_s2,965,4.458144E+00,,,2,1.4970,,
flame38m_g1_moe_s2,970,4.458023E+00,,,2,1.4970,,
flame38m_g1_moe_s2,975,4.451186E+00,,,2,1.4947,,
flame38m_g1_moe_s2,980,4.447549E+00,,,2,1.4935,,
flame38m_g1_moe_s2,985,4.447552E+00,,,2,1.4935,,
flame38m_g1_moe_s2,990,4.440004E+00,,,2,1.4909,,
flame38m_g1_moe_s2,995,4.430175E+00,,,2,1.4876,,
flame38m_g1_moe_s2,1000,4.423570E+00,,,2,1.4854,,
flame38m_g1_moe_s2,1005,4.427290E+00,,,2,1.4867,,
flame38m_g1_moe_s2,1010,4.429810E+00,,,2,1.4875,,
flame38m_g1_moe_s2,1015,4.411286E+00,,,2,1.4813,,
flame38m_g1_moe_s2,1020,4.393705E+00,,,2,1.4754,,
flame38m_g1_moe_s2,1025,4.397969E+00,,,2,1.4768,,
flame38m_g1_moe_s2,1030,4.407196E+00,,,2,1.4799,,
flame38m_g1_moe_s2,1035,4.394805E+00,,,2,1.4758,,
flame38m_g1_moe_s2,1040,4.389925E+00,,,2,1.4741,,
flame38m_g1_moe_s2,1045,4.401499E+00,,,2,1.4780,,
flame38m_g1_moe_s2,1050,4.392864E+00,,,2,1.4751,,
flame38m_g1_moe_s2,1055,4.390937E+00,,,2,1.4745,,
flame38m_g1_moe_s2,1060,4.376155E+00,,,2,1.4695,,
flame38m_g1_moe_s2,1065,4.373792E+00,,,2,1.4687,,
flame38m_g1_moe_s2,1070,4.369932E+00,,,2,1.4674,,
flame38m_g1_moe_s2,1075,4.359387E+00,,,2,1.4639,,
flame38m_g1_moe_s2,1080,4.356008E+00,,,2,1.4627,,
flame38m_g1_moe_s2,1085,4.368645E+00,,,2,1.4670,,
flame38m_g1_moe_s2,1090,4.358403E+00,,,2,1.4635,,
flame38m_g1_moe_s2,1095,4.355451E+00,,,2,1.4625,,
flame38m_g1_moe_s2,1100,4.350491E+00,,,2,1.4609,,
flame38m_g1_moe_s2,1105,4.350664E+00,,,2,1.4609,,
flame38m_g1_moe_s2,1110,4.341837E+00,,,2,1.4580,,
flame38m_g1_moe_s2,1115,4.338210E+00,,,2,1.4568,,
flame38m_g1_moe_s2,1120,4.336710E+00,,,2,1.4562,,
flame38m_g1_moe_s2,1125,4.341006E+00,,,2,1.4577,,
flame38m_g1_moe_s2,1130,4.334772E+00,,,2,1.4556,,
flame38m_g1_moe_s2,1135,4.322361E+00,,,2,1.4514,,
flame38m_g1_moe_s2,1140,4.323828E+00,,,2,1.4519,,
flame38m_g1_moe_s2,1145,4.312352E+00,,,2,1.4481,,
flame38m_g1_moe_s2,1150,4.319367E+00,,,2,1.4504,,
flame38m_g1_moe_s2,1155,4.302468E+00,,,2,1.4448,,
flame38m_g1_moe_s2,1160,4.304469E+00,,,2,1.4454,,
flame38m_g1_moe_s2,1165,4.303163E+00,,,2,1.4450,,
flame38m_g1_moe_s2,1170,4.305266E+00,,,2,1.4457,,
flame38m_g1_moe_s2,1175,4.297474E+00,,,2,1.4431,,
flame38m_g1_moe_s2,1180,4.295127E+00,,,2,1.4423,,
flame38m_g1_moe_s2,1185,4.286405E+00,,,2,1.4394,,
flame38m_g1_moe_s2,1190,4.291402E+00,,,2,1.4410,,
flame38m_g1_moe_s2,1195,4.279858E+00,,,2,1.4372,,
flame38m_g1_moe_s2,1200,4.283469E+00,,,2,1.4384,,
flame38m_g1_moe_s2,1205,4.274588E+00,,,2,1.4354,,
flame38m_g1_moe_s2,1210,4.282637E+00,,,2,1.4381,,
flame38m_g1_moe_s2,1215,4.277140E+00,,,2,1.4362,,
flame38m_g1_moe_s2,1220,4.277029E+00,,,2,1.4362,,
flame38m_g1_moe_s2,1225,4.273414E+00,,,2,1.4350,,
flame38m_g1_moe_s2,1230,4.247734E+00,,,2,1.4264,,
flame38m_g1_moe_s2,1235,4.252746E+00,,,2,1.4281,,
flame38m_g1_moe_s2,1240,4.247355E+00,,,2,1.4262,,
flame38m_g1_moe_s2,1245,4.264917E+00,,,2,1.4321,,
flame38m_g1_moe_s2,1250,4.238947E+00,,,2,1.4234,,
flame38m_g1_moe_s2,1255,4.247135E+00,,,2,1.4262,,
flame38m_g1_moe_s2,1260,4.246902E+00,,,2,1.4261,,
flame38m_g1_moe_s2,1265,4.237974E+00,,,2,1.4231,,
flame38m_g1_moe_s2,1270,4.246730E+00,,,2,1.4260,,
flame38m_g1_moe_s2,1275,4.242987E+00,,,2,1.4248,,
flame38m_g1_moe_s2,1280,4.240797E+00,,,2,1.4240,,
flame38m_g1_moe_s2,1285,4.233659E+00,,,2,1.4216,,
flame38m_g1_moe_s2,1290,4.236162E+00,,,2,1.4225,,
flame38m_g1_moe_s2,1295,4.226453E+00,,,2,1.4192,,
flame38m_g1_moe_s2,1300,4.220985E+00,,,2,1.4174,,
flame38m_g1_moe_s2,1305,4.212053E+00,,,2,1.4144,,
flame38m_g1_moe_s2,1310,4.216281E+00,,,2,1.4158,,
flame38m_g1_moe_s2,1315,4.201974E+00,,,2,1.4110,,
flame38m_g1_moe_s2,1320,4.210180E+00,,,2,1.4138,,
flame38m_g1_moe_s2,1325,4.206952E+00,,,2,1.4127,,
flame38m_g1_moe_s2,1330,4.209714E+00,,,2,1.4136,,
flame38m_g1_moe_s2,1335,4.202560E+00,,,2,1.4112,,
flame38m_g1_moe_s2,1340,4.202763E+00,,,2,1.4113,,
flame38m_g1_moe_s2,1345,4.189765E+00,,,2,1.4069,,
flame38m_g1_moe_s2,1350,4.193509E+00,,,2,1.4082,,
flame38m_g1_moe_s2,1355,4.197507E+00,,,2,1.4095,,
flame38m_g1_moe_s2,1360,4.190363E+00,,,2,1.4071,,
flame38m_g1_moe_s2,1365,4.195027E+00,,,2,1.4087,,
flame38m_g1_moe_s2,1370,4.178839E+00,,,2,1.4032,,
flame38m_g1_moe_s2,1375,4.179718E+00,,,2,1.4035,,
flame38m_g1_moe_s2,1380,4.187538E+00,,,2,1.4062,,
flame38m_g1_moe_s2,1385,4.178494E+00,,,2,1.4031,,
flame38m_g1_moe_s2,1390,4.177055E+00,,,2,1.4026,,
flame38m_g1_moe_s2,1395,4.176017E+00,,,2,1.4023,,
flame38m_g1_moe_s2,1400,4.174765E+00,,,2,1.4019,,
flame38m_g1_moe_s2,1405,4.180045E+00,,,2,1.4036,,
flame38m_g1_moe_s2,1410,4.162924E+00,,,2,1.3979,,
flame38m_g1_moe_s2,1415,4.161988E+00,,,2,1.3976,,
flame38m_g1_moe_s2,1420,4.151447E+00,,,2,1.3940,,
flame38m_g1_moe_s2,1425,4.154813E+00,,,2,1.3952,,
flame38m_g1_moe_s2,1430,4.153098E+00,,,2,1.3946,,
flame38m_g1_moe_s2,1435,4.153405E+00,,,2,1.3947,,
flame38m_g1_moe_s2,1440,4.141202E+00,,,2,1.3906,,
flame38m_g1_moe_s2,1445,4.145709E+00,,,2,1.3921,,
flame38m_g1_moe_s2,1450,4.149612E+00,,,2,1.3934,,
flame38m_g1_moe_s2,1455,4.146581E+00,,,2,1.3924,,
flame38m_g1_moe_s2,1460,4.147853E+00,,,2,1.3928,,
flame38m_g1_moe_s2,1465,4.146000E+00,,,2,1.3922,,
flame38m_g1_moe_s2,1470,4.136018E+00,,,2,1.3889,,
flame38m_g1_moe_s2,1475,4.142295E+00,,,2,1.3910,,
flame38m_g1_moe_s2,1480,4.127066E+00,,,2,1.3859,,
flame38m_g1_moe_s2,1485,4.140832E+00,,,2,1.3905,,
flame38m_g1_moe_s2,1490,4.124398E+00,,,2,1.3850,,
flame38m_g1_moe_s2,1495,4.121313E+00,,,2,1.3839,,
flame38m_g1_moe_s2,1500,4.121851E+00,,,2,1.3841,,
flame38m_g1_moe_s2,1505,4.123337E+00,,,2,1.3846,,
flame38m_g1_moe_s2,1510,4.122757E+00,,,2,1.3844,,
flame38m_g1_moe_s2,1515,4.117014E+00,,,2,1.3825,,
flame38m_g1_moe_s2,1520,4.106421E+00,,,2,1.3789,,
flame38m_g1_moe_s2,1525,4.113439E+00,,,2,1.3813,,
flame38m_g1_moe_s2,1530,4.121954E+00,,,2,1.3841,,
flame38m_g1_moe_s2,1535,4.109851E+00,,,2,1.3801,,
flame38m_g1_moe_s2,1540,4.110355E+00,,,2,1.3802,,
flame38m_g1_moe_s2,1545,4.104277E+00,,,2,1.3782,,
flame38m_g1_moe_s2,1550,4.108102E+00,,,2,1.3795,,
flame38m_g1_moe_s2,1555,4.106302E+00,,,2,1.3789,,
flame38m_g1_moe_s2,1560,4.109322E+00,,,2,1.3799,,
flame38m_g1_moe_s2,1565,4.102708E+00,,,2,1.3777,,
flame38m_g1_moe_s2,1570,4.102850E+00,,,2,1.3777,,
flame38m_g1_moe_s2,1575,4.096733E+00,,,2,1.3757,,
flame38m_g1_moe_s2,1580,4.098463E+00,,,2,1.3762,,
flame38m_g1_moe_s2,1585,4.098531E+00,,,2,1.3763,,
flame38m_g1_moe_s2,1590,4.098302E+00,,,2,1.3762,,
flame38m_g1_moe_s2,1595,4.088592E+00,,,2,1.3729,,
flame38m_g1_moe_s2,1600,4.085013E+00,,,2,1.3717,,
flame38m_g1_moe_s2,1605,4.079328E+00,,,2,1.3698,,
flame38m_g1_moe_s2,1610,4.087627E+00,,,2,1.3726,,
flame38m_g1_moe_s2,1615,4.066949E+00,,,2,1.3657,,
flame38m_g1_moe_s2,1620,4.082022E+00,,,2,1.3707,,
flame38m_g1_moe_s2,1625,4.060864E+00,,,2,1.3636,,
