label,run,budget,regime,layer,expert,variant,n_tokens,eff_vocab,dispersion
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,16,static,14154,8144.6,0.8318
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,17,weighted,10706,6325.6,0.8085
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,17,static,10706,20532.6,0.9172
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,18,weighted,12223,17784.8,0.904
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,18,static,12223,22983.9,0.9276
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,19,weighted,11816,15629.9,0.892
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,19,static,11816,24498.3,0.9335
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,20,weighted,13047,23287.6,0.9289
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,20,static,13047,21861.0,0.923
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,21,weighted,12995,21498.2,0.9215
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,21,static,12995,23027.7,0.9278
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,22,weighted,9346,20995.1,0.9193
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,22,static,9346,25783.9,0.9383
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,23,weighted,12244,18402.8,0.9071
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,23,static,12244,22951.2,0.9275
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,24,weighted,11684,18365.5,0.9069
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,24,static,11684,27819.2,0.9453
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,25,weighted,13216,954.6,0.6338
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,25,static,13216,20712.8,0.918
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,26,weighted,13198,17468.0,0.9023
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,26,static,13198,22339.0,0.925
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,27,weighted,10946,17183.5,0.9008
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,27,static,10946,24090.0,0.932
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,28,weighted,11544,14185.4,0.8831
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,28,static,11544,15005.1,0.8883
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,29,weighted,13522,10198.2,0.8526
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,29,static,13522,24749.0,0.9345
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,30,weighted,12559,18540.8,0.9078
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,30,static,12559,15569.2,0.8917
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,31,weighted,11086,23904.6,0.9313
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,31,static,11086,9251.3,0.8436
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,32,weighted,12904,19339.0,0.9117
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,32,static,12904,22317.9,0.9249
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,33,weighted,11873,5497.6,0.7955
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,33,static,11873,18001.4,0.9051
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,34,weighted,13069,13887.7,0.8811
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,34,static,13069,24383.0,0.9331
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,35,weighted,11382,14503.5,0.8851
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,35,static,11382,23463.9,0.9296
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,36,weighted,11759,21980.8,0.9235
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,36,static,11759,23860.4,0.9311
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,37,weighted,11668,24045.2,0.9318
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,37,static,11668,24674.7,0.9342
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,38,weighted,13013,24835.8,0.9348
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,38,static,13013,14846.3,0.8873
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,39,weighted,12518,21643.1,0.9221
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,39,static,12518,30351.5,0.9533
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,40,weighted,12175,19870.5,0.9142
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,40,static,12175,23727.1,0.9306
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,41,weighted,12275,3224.4,0.7462
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,41,static,12275,10222.7,0.8528
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,42,weighted,13362,10880.1,0.8586
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,42,static,13362,16314.7,0.896
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,43,weighted,10715,13788.7,0.8804
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,43,static,10715,3775.7,0.7608
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,44,weighted,12555,12107.5,0.8684
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,44,static,12555,27957.9,0.9457
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,45,weighted,12407,18886.5,0.9095
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,45,static,12407,20295.4,0.9162
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,46,weighted,13293,20832.7,0.9186
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,46,static,13293,10173.3,0.8524
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,47,weighted,11620,16625.9,0.8977
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,47,static,11620,17592.4,0.903
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,48,weighted,13437,17180.3,0.9008
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,48,static,13437,20896.4,0.9189
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,49,weighted,11721,17200.0,0.9009
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,49,static,11721,28022.4,0.946
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,50,weighted,14267,2305.3,0.7152
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,50,static,14267,15032.8,0.8884
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,51,weighted,14151,21848.0,0.923
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,51,static,14151,17367.0,0.9018
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,52,weighted,13887,19175.1,0.9109
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,52,static,13887,22138.6,0.9242
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,53,weighted,13534,22450.1,0.9255
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,53,static,13534,14987.1,0.8881
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,54,weighted,12146,21692.6,0.9223
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,54,static,12146,24555.7,0.9338
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,55,weighted,12079,19962.0,0.9146
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,55,static,12079,13418.7,0.8779
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,56,weighted,12662,24763.4,0.9345
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,56,static,12662,17081.9,0.9002
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,57,weighted,12898,21680.2,0.9223
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,57,static,12898,2422.4,0.7198
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,58,weighted,11068,18350.6,0.9069
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,58,static,11068,5520.0,0.7959
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,59,weighted,11642,3583.8,0.756
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,59,static,11642,22479.9,0.9256
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,60,weighted,12324,23960.7,0.9315
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,60,static,12324,18927.8,0.9097
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,61,weighted,12667,5233.6,0.791
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,61,static,12667,28155.6,0.9464
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,62,weighted,11298,25928.3,0.9388
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,62,static,11298,14228.9,0.8834
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,63,weighted,13358,26836.8,0.942
flame38m_g1_moe,flame38m_g1_moe,1e18,full,9,63,static,13358,22459.1,0.9255
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,0,weighted,12568,8551.4,0.8363
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,0,static,12568,31626.6,0.9571
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,1,weighted,11760,10318.7,0.8537
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,1,static,11760,33129.7,0.9614
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,2,weighted,12501,10795.9,0.8578
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,2,static,12501,27481.0,0.9442
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,3,weighted,10639,13491.0,0.8784
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,3,static,10639,27655.4,0.9447
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,4,weighted,12722,7097.4,0.8191
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,4,static,12722,34273.3,0.9646
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,5,weighted,12260,8962.5,0.8407
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,5,static,12260,27496.4,0.9442
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,6,weighted,12623,15554.4,0.8916
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,6,static,12623,31608.5,0.9571
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,7,weighted,12136,7561.9,0.825
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,7,static,12136,28473.7,0.9474
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,8,weighted,8823,16383.0,0.8964
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,8,static,8823,32940.0,0.9609
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,9,weighted,16975,13225.0,0.8766
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,9,static,16975,33069.4,0.9613
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,10,weighted,14821,9517.2,0.8462
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,10,static,14821,24863.3,0.9349
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,11,weighted,11790,10042.3,0.8512
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,11,static,11790,26626.8,0.9412
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,12,weighted,11197,3732.6,0.7597
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,12,static,11197,29695.6,0.9513
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,13,weighted,13786,18284.6,0.9065
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,13,static,13786,26917.8,0.9422
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,14,weighted,9966,10007.3,0.8508
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,14,static,9966,30982.3,0.9552
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,15,weighted,13548,8605.3,0.8369
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,15,static,13548,30384.0,0.9534
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,16,weighted,11957,18388.7,0.907
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,16,static,11957,30372.6,0.9534
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,17,weighted,14748,12574.5,0.8719
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,17,static,14748,27879.3,0.9455
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,18,weighted,12600,5373.6,0.7934
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,18,static,12600,33221.6,0.9617
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,19,weighted,11581,5311.2,0.7923
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,19,static,11581,32295.8,0.9591
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,20,weighted,8861,6198.4,0.8066
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,20,static,8861,26621.1,0.9412
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,21,weighted,10700,8200.4,0.8324
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,21,static,10700,27870.7,0.9455
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,22,weighted,11374,9236.0,0.8434
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,22,static,11374,28345.0,0.947
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,23,weighted,13075,6946.6,0.8171
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,23,static,13075,28946.9,0.949
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,24,weighted,13368,10255.4,0.8531
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,24,static,13368,30383.2,0.9534
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,25,weighted,14749,9313.8,0.8442
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,25,static,14749,24539.8,0.9337
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,26,weighted,12908,4366.3,0.7742
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,26,static,12908,28127.4,0.9463
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,27,weighted,12594,8062.9,0.8309
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,27,static,12594,26222.0,0.9398
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,28,weighted,11813,16560.3,0.8974
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,28,static,11813,29894.9,0.9519
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,29,weighted,11793,3020.1,0.7402
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,29,static,11793,25232.7,0.9363
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,30,weighted,13497,10820.6,0.8581
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,30,static,13497,30619.8,0.9541
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,31,weighted,12376,5985.8,0.8034
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,31,static,12376,33233.8,0.9617
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,32,weighted,13066,11989.4,0.8675
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,32,static,13066,26484.6,0.9407
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,33,weighted,11652,10406.1,0.8545
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,33,static,11652,29894.6,0.9519
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,34,weighted,11725,10009.0,0.8509
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,34,static,11725,23997.4,0.9316
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,35,weighted,11970,6396.5,0.8095
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,35,static,11970,33056.5,0.9612
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,36,weighted,12359,22042.2,0.9238
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,36,static,12359,35157.0,0.9669
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,37,weighted,12403,5799.3,0.8004
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,37,static,12403,33164.9,0.9615
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,38,weighted,11724,11676.2,0.8651
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,38,static,11724,35927.8,0.9689
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,39,weighted,12183,13807.2,0.8806
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,39,static,12183,29567.0,0.9509
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,40,weighted,12725,6973.8,0.8175
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,40,static,12725,26815.6,0.9419
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,41,weighted,11073,13449.7,0.8782
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,41,static,11073,30299.7,0.9532
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,42,weighted,12423,7708.2,0.8267
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,42,static,12423,32663.9,0.9601
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,43,weighted,11522,10531.6,0.8556
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,43,static,11522,30812.9,0.9547
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,44,weighted,10780,10095.3,0.8516
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,44,static,10780,34032.7,0.9639
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,45,weighted,12113,4764.7,0.7823
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,45,static,12113,34716.1,0.9657
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,46,weighted,12581,9222.6,0.8433
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,46,static,12581,25675.9,0.9379
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,47,weighted,11103,9730.2,0.8482
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,47,static,11103,30729.1,0.9545
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,48,weighted,14161,19942.0,0.9145
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,48,static,14161,22382.7,0.9252
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,49,weighted,13788,9491.8,0.846
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,49,static,13788,32533.9,0.9597
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,50,weighted,12536,7618.5,0.8256
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,50,static,12536,26200.0,0.9397
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,51,weighted,11488,11455.0,0.8633
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,51,static,11488,31585.0,0.957
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,52,weighted,12657,6727.2,0.8142
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,52,static,12657,21363.4,0.9209
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,53,weighted,12724,13278.8,0.877
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,53,static,12724,28141.3,0.9463
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,54,weighted,13478,17731.8,0.9037
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,54,static,13478,27426.8,0.944
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,55,weighted,11810,10106.8,0.8518
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,55,static,11810,27667.3,0.9448
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,56,weighted,13011,15609.2,0.8919
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,56,static,13011,28903.6,0.9488
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,57,weighted,8717,1296.8,0.6621
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,57,static,8717,25937.5,0.9388
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,58,weighted,12122,4444.0,0.7759
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,58,static,12122,32425.1,0.9594
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,59,weighted,13383,8136.7,0.8317
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,59,static,13383,26573.4,0.9411
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,60,weighted,10823,6006.8,0.8037
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,60,static,10823,19512.8,0.9125
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,61,weighted,13742,15699.6,0.8924
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,61,static,13742,29803.7,0.9516
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,62,weighted,12505,4482.1,0.7766
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,62,static,12505,28903.1,0.9488
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,63,weighted,11976,16246.7,0.8956
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,2,63,static,11976,24830.5,0.9348
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,0,weighted,8307,3678.1,0.7584
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,0,static,8307,13273.1,0.8769
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,1,weighted,14635,15494.8,0.8912
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,1,static,14635,30276.3,0.9531
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,2,weighted,14004,13504.7,0.8785
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,2,static,14004,29517.8,0.9508
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,3,weighted,11259,7874.3,0.8287
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,3,static,11259,25718.2,0.938
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,4,weighted,12938,13351.5,0.8775
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,4,static,12938,21973.5,0.9235
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,5,weighted,10459,8720.4,0.8381
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,5,static,10459,24814.3,0.9347
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,6,weighted,12491,7101.6,0.8192
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,6,static,12491,22037.6,0.9238
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,7,weighted,13996,14025.6,0.882
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,7,static,13996,26334.4,0.9402
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,8,weighted,11592,6689.7,0.8136
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,8,static,11592,26996.2,0.9425
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,9,weighted,14375,12395.8,0.8706
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,9,static,14375,25528.8,0.9373
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,10,weighted,11529,12731.6,0.8731
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,10,static,11529,28511.2,0.9476
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,11,weighted,13348,8438.2,0.8351
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,11,static,13348,27588.2,0.9445
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,12,weighted,11758,4276.3,0.7723
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,12,static,11758,25138.9,0.9359
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,13,weighted,13390,13398.4,0.8778
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,13,static,13390,27888.8,0.9455
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,14,weighted,10985,14844.4,0.8873
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,14,static,10985,19464.1,0.9123
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,15,weighted,12758,5091.7,0.7884
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,15,static,12758,31892.5,0.9579
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,16,weighted,13317,2358.2,0.7173
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,16,static,13317,26231.8,0.9399
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,17,weighted,15271,10171.1,0.8523
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,17,static,15271,26994.6,0.9425
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,18,weighted,12624,7715.0,0.8268
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,18,static,12624,16821.0,0.8988
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,19,weighted,13297,11763.8,0.8658
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,19,static,13297,31695.7,0.9573
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,20,weighted,10346,2458.6,0.7212
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,20,static,10346,28396.3,0.9472
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,21,weighted,12993,7997.7,0.8301
flame38m_g1_temporal,flame38m_g1_temporal,1e18,temporal,3,21,static,12993,29660.1,0.9512
