run,layer,expert,resident_frac,selected_frac
g3_temporal,8,187,0.117264,0.115097
g3_temporal,8,188,0.083176,0.087021
g3_temporal,8,189,0.099716,0.097519
g3_temporal,8,190,0.054184,0.052094
g3_temporal,8,191,0.087311,0.117340
temporal_coarse_1e19,1,0,0.093384,0.082336
temporal_coarse_1e19,1,1,0.083557,0.073853
temporal_coarse_1e19,1,2,0.094421,0.094666
temporal_coarse_1e19,1,3,0.076660,0.096313
temporal_coarse_1e19,1,4,0.107239,0.127930
temporal_coarse_1e19,1,5,0.083496,0.119934
temporal_coarse_1e19,1,6,0.097839,0.082336
temporal_coarse_1e19,1,7,0.090576,0.092651
temporal_coarse_1e19,1,8,0.078491,0.104553
temporal_coarse_1e19,1,9,0.077393,0.085754
temporal_coarse_1e19,1,10,0.069946,0.061157
temporal_coarse_1e19,1,11,0.090515,0.094788
temporal_coarse_1e19,1,12,0.080261,0.079468
temporal_coarse_1e19,1,13,0.101257,0.114807
temporal_coarse_1e19,1,14,0.087402,0.085938
temporal_coarse_1e19,1,15,0.114868,0.116272
temporal_coarse_1e19,1,16,0.076782,0.095703
temporal_coarse_1e19,1,17,0.084961,0.116272
temporal_coarse_1e19,1,18,0.099487,0.130981
temporal_coarse_1e19,1,19,0.106934,0.091187
temporal_coarse_1e19,1,20,0.078979,0.115479
temporal_coarse_1e19,1,21,0.090698,0.110535
temporal_coarse_1e19,1,22,0.094849,0.108521
temporal_coarse_1e19,1,23,0.127380,0.130615
temporal_coarse_1e19,1,24,0.098206,0.078674
temporal_coarse_1e19,1,25,0.104858,0.098389
temporal_coarse_1e19,1,26,0.110107,0.083679
temporal_coarse_1e19,1,27,0.085815,0.074585
temporal_coarse_1e19,1,28,0.098694,0.108704
temporal_coarse_1e19,1,29,0.103638,0.107788
temporal_coarse_1e19,1,30,0.096191,0.091980
temporal_coarse_1e19,1,31,0.092712,0.087524
temporal_coarse_1e19,1,32,0.096558,0.100708
temporal_coarse_1e19,1,33,0.084167,0.092712
temporal_coarse_1e19,1,34,0.087708,0.095459
temporal_coarse_1e19,1,35,0.061646,0.074463
temporal_coarse_1e19,1,36,0.092590,0.061707
temporal_coarse_1e19,1,37,0.070618,0.079285
temporal_coarse_1e19,1,38,0.152100,0.113403
temporal_coarse_1e19,1,39,0.079651,0.070435
temporal_coarse_1e19,1,40,0.105103,0.097595
temporal_coarse_1e19,1,41,0.089661,0.084473
temporal_coarse_1e19,1,42,0.094482,0.090942
temporal_coarse_1e19,1,43,0.083496,0.093689
temporal_coarse_1e19,1,44,0.079773,0.080566
temporal_coarse_1e19,1,45,0.119446,0.109558
temporal_coarse_1e19,1,46,0.102966,0.088684
temporal_coarse_1e19,1,47,0.090332,0.088379
temporal_coarse_1e19,1,48,0.105896,0.097412
temporal_coarse_1e19,1,49,0.116333,0.093506
temporal_coarse_1e19,1,50,0.078247,0.071411
temporal_coarse_1e19,1,51,0.090942,0.076355
temporal_coarse_1e19,1,52,0.107422,0.074951
temporal_coarse_1e19,1,53,0.101074,0.096680
temporal_coarse_1e19,1,54,0.087952,0.084534
temporal_coarse_1e19,1,55,0.079773,0.110718
temporal_coarse_1e19,1,56,0.107910,0.100586
temporal_coarse_1e19,1,57,0.118164,0.077576
temporal_coarse_1e19,1,58,0.098145,0.105347
temporal_coarse_1e19,1,59,0.082581,0.097717
temporal_coarse_1e19,1,60,0.096924,0.103882
temporal_coarse_1e19,1,61,0.089600,0.088562
temporal_coarse_1e19,1,62,0.096252,0.088013
temporal_coarse_1e19,1,63,0.074890,0.067322
temporal_coarse_1e19,2,0,0.079895,0.073547
temporal_coarse_1e19,2,1,0.071106,0.107666
temporal_coarse_1e19,2,2,0.090393,0.089844
temporal_coarse_1e19,2,3,0.099854,0.088684
temporal_coarse_1e19,2,4,0.115601,0.142090
temporal_coarse_1e19,2,5,0.094788,0.085632
temporal_coarse_1e19,2,6,0.087585,0.103210
temporal_coarse_1e19,2,7,0.068970,0.070251
temporal_coarse_1e19,2,8,0.089905,0.094055
temporal_coarse_1e19,2,9,0.091614,0.088257
temporal_coarse_1e19,2,10,0.082825,0.067566
temporal_coarse_1e19,2,11,0.121887,0.129211
temporal_coarse_1e19,2,12,0.084900,0.084900
temporal_coarse_1e19,2,13,0.098206,0.093384
temporal_coarse_1e19,2,14,0.091797,0.070618
temporal_coarse_1e19,2,15,0.089355,0.094543
temporal_coarse_1e19,2,16,0.093323,0.087158
temporal_coarse_1e19,2,17,0.096924,0.089722
temporal_coarse_1e19,2,18,0.080994,0.098022
temporal_coarse_1e19,2,19,0.093567,0.092834
temporal_coarse_1e19,2,20,0.081421,0.159119
temporal_coarse_1e19,2,21,0.112915,0.121521
temporal_coarse_1e19,2,22,0.086487,0.110229
temporal_coarse_1e19,2,23,0.089172,0.119385
temporal_coarse_1e19,2,24,0.060852,0.065063
temporal_coarse_1e19,2,25,0.094910,0.087097
temporal_coarse_1e19,2,26,0.106384,0.097412
temporal_coarse_1e19,2,27,0.110840,0.081787
temporal_coarse_1e19,2,28,0.080017,0.089600
temporal_coarse_1e19,2,29,0.111450,0.133179
temporal_coarse_1e19,2,30,0.100769,0.081909
temporal_coarse_1e19,2,31,0.103882,0.129822
temporal_coarse_1e19,2,32,0.090210,0.078308
temporal_coarse_1e19,2,33,0.098083,0.095520
temporal_coarse_1e19,2,34,0.125671,0.095520
temporal_coarse_1e19,2,35,0.089417,0.084778
temporal_coarse_1e19,2,36,0.106812,0.112183
temporal_coarse_1e19,2,37,0.112732,0.098694
temporal_coarse_1e19,2,38,0.105896,0.076416
temporal_coarse_1e19,2,39,0.100281,0.084717
temporal_coarse_1e19,2,40,0.090698,0.120544
temporal_coarse_1e19,2,41,0.103210,0.099243
temporal_coarse_1e19,2,42,0.090698,0.072083
temporal_coarse_1e19,2,43,0.092468,0.084106
temporal_coarse_1e19,2,44,0.100891,0.079895
temporal_coarse_1e19,2,45,0.078369,0.078796
temporal_coarse_1e19,2,46,0.097046,0.073669
temporal_coarse_1e19,2,47,0.091125,0.081970
temporal_coarse_1e19,2,48,0.100464,0.100769
temporal_coarse_1e19,2,49,0.094421,0.087219
temporal_coarse_1e19,2,50,0.108459,0.081787
temporal_coarse_1e19,2,51,0.086243,0.074585
temporal_coarse_1e19,2,52,0.109192,0.081482
temporal_coarse_1e19,2,53,0.080200,0.069885
temporal_coarse_1e19,2,54,0.081482,0.090576
temporal_coarse_1e19,2,55,0.091125,0.089417
temporal_coarse_1e19,2,56,0.088379,0.126465
temporal_coarse_1e19,2,57,0.080383,0.084290
temporal_coarse_1e19,2,58,0.086914,0.112854
temporal_coarse_1e19,2,59,0.071594,0.098572
temporal_coarse_1e19,2,60,0.108582,0.074524
temporal_coarse_1e19,2,61,0.096558,0.078613
temporal_coarse_1e19,2,62,0.083801,0.090576
temporal_coarse_1e19,2,63,0.096008,0.114624
temporal_coarse_1e19,3,0,0.087830,0.089661
temporal_coarse_1e19,3,1,0.090942,0.088196
temporal_coarse_1e19,3,2,0.078308,0.101501
temporal_coarse_1e19,3,3,0.090515,0.070068
temporal_coarse_1e19,3,4,0.113220,0.093933
temporal_coarse_1e19,3,5,0.104126,0.080933
temporal_coarse_1e19,3,6,0.092712,0.102722
temporal_coarse_1e19,3,7,0.080811,0.090393
temporal_coarse_1e19,3,8,0.080933,0.086060
temporal_coarse_1e19,3,9,0.094482,0.106934
temporal_coarse_1e19,3,10,0.091064,0.112122
temporal_coarse_1e19,3,11,0.093994,0.090698
temporal_coarse_1e19,3,12,0.088928,0.070190
temporal_coarse_1e19,3,13,0.096619,0.119507
temporal_coarse_1e19,3,14,0.097595,0.115479
temporal_coarse_1e19,3,15,0.090881,0.122437
temporal_coarse_1e19,3,16,0.102783,0.091064
temporal_coarse_1e19,3,17,0.114136,0.083313
temporal_coarse_1e19,3,18,0.099854,0.104004
temporal_coarse_1e19,3,19,0.090576,0.101379
temporal_coarse_1e19,3,20,0.082336,0.104187
temporal_coarse_1e19,3,21,0.104431,0.100159
temporal_coarse_1e19,3,22,0.113342,0.093079
temporal_coarse_1e19,3,23,0.061646,0.078613
temporal_coarse_1e19,3,24,0.090393,0.108704
temporal_coarse_1e19,3,25,0.079834,0.089966
temporal_coarse_1e19,3,26,0.108337,0.090454
temporal_coarse_1e19,3,27,0.084229,0.100952
temporal_coarse_1e19,3,28,0.086121,0.092896
temporal_coarse_1e19,3,29,0.087585,0.082764
temporal_coarse_1e19,3,30,0.121704,0.094116
temporal_coarse_1e19,3,31,0.072205,0.097534
temporal_coarse_1e19,3,32,0.095154,0.073364
temporal_coarse_1e19,3,33,0.082458,0.095581
temporal_coarse_1e19,3,34,0.089050,0.083008
temporal_coarse_1e19,3,35,0.096069,0.094116
temporal_coarse_1e19,3,36,0.106445,0.111450
temporal_coarse_1e19,3,37,0.109802,0.100342
temporal_coarse_1e19,3,38,0.081909,0.085632
temporal_coarse_1e19,3,39,0.101074,0.091003
temporal_coarse_1e19,3,40,0.105286,0.102417
temporal_coarse_1e19,3,41,0.083801,0.092834
temporal_coarse_1e19,3,42,0.099915,0.133179
temporal_coarse_1e19,3,43,0.101318,0.092712
temporal_coarse_1e19,3,44,0.076416,0.084106
temporal_coarse_1e19,3,45,0.093445,0.113464
temporal_coarse_1e19,3,46,0.100098,0.094849
temporal_coarse_1e19,3,47,0.115845,0.096924
temporal_coarse_1e19,3,48,0.068604,0.069214
temporal_coarse_1e19,3,49,0.091003,0.068665
temporal_coarse_1e19,3,50,0.083618,0.071655
temporal_coarse_1e19,3,51,0.088379,0.094421
temporal_coarse_1e19,3,52,0.093811,0.083862
temporal_coarse_1e19,3,53,0.105408,0.085999
temporal_coarse_1e19,3,54,0.072998,0.074036
temporal_coarse_1e19,3,55,0.095276,0.088379
temporal_coarse_1e19,3,56,0.113220,0.088135
temporal_coarse_1e19,3,57,0.117859,0.074402
temporal_coarse_1e19,3,58,0.107605,0.127625
temporal_coarse_1e19,3,59,0.095276,0.116028
temporal_coarse_1e19,3,60,0.088745,0.094299
temporal_coarse_1e19,3,61,0.096985,0.103699
temporal_coarse_1e19,3,62,0.074951,0.077942
temporal_coarse_1e19,3,63,0.095703,0.082642
temporal_coarse_1e19,4,0,0.095215,0.090027
temporal_coarse_1e19,4,1,0.084717,0.078857
temporal_coarse_1e19,4,2,0.098999,0.090515
temporal_coarse_1e19,4,3,0.085693,0.079712
temporal_coarse_1e19,4,4,0.113953,0.094727
temporal_coarse_1e19,4,5,0.093201,0.089539
temporal_coarse_1e19,4,6,0.091614,0.083313
temporal_coarse_1e19,4,7,0.078674,0.094543
temporal_coarse_1e19,4,8,0.104187,0.095703
temporal_coarse_1e19,4,9,0.109009,0.098755
temporal_coarse_1e19,4,10,0.084656,0.077271
temporal_coarse_1e19,4,11,0.090271,0.092407
temporal_coarse_1e19,4,12,0.063721,0.089661
temporal_coarse_1e19,4,13,0.103455,0.086975
temporal_coarse_1e19,4,14,0.074707,0.101807
temporal_coarse_1e19,4,15,0.128418,0.127319
temporal_coarse_1e19,4,16,0.078369,0.067627
temporal_coarse_1e19,4,17,0.094238,0.100464
temporal_coarse_1e19,4,18,0.122742,0.146851
temporal_coarse_1e19,4,19,0.107056,0.103149
temporal_coarse_1e19,4,20,0.087524,0.117676
temporal_coarse_1e19,4,21,0.105591,0.106201
temporal_coarse_1e19,4,22,0.094543,0.109802
temporal_coarse_1e19,4,23,0.106018,0.104431
temporal_coarse_1e19,4,24,0.094299,0.079346
temporal_coarse_1e19,4,25,0.104126,0.090942
temporal_coarse_1e19,4,26,0.078674,0.084290
temporal_coarse_1e19,4,27,0.077271,0.089722
temporal_coarse_1e19,4,28,0.106384,0.109985
temporal_coarse_1e19,4,29,0.113770,0.109985
temporal_coarse_1e19,4,30,0.107544,0.083679
temporal_coarse_1e19,4,31,0.094788,0.102112
temporal_coarse_1e19,4,32,0.091980,0.082947
temporal_coarse_1e19,4,33,0.080444,0.107544
temporal_coarse_1e19,4,34,0.088135,0.090332
temporal_coarse_1e19,4,35,0.089111,0.112122
temporal_coarse_1e19,4,36,0.090942,0.085205
temporal_coarse_1e19,4,37,0.095032,0.075806
temporal_coarse_1e19,4,38,0.118713,0.101807
temporal_coarse_1e19,4,39,0.079773,0.079346
temporal_coarse_1e19,4,40,0.080994,0.081543
temporal_coarse_1e19,4,41,0.090149,0.083252
temporal_coarse_1e19,4,42,0.076660,0.113831
temporal_coarse_1e19,4,43,0.109070,0.094604
temporal_coarse_1e19,4,44,0.063599,0.086243
temporal_coarse_1e19,4,45,0.130920,0.125305
temporal_coarse_1e19,4,46,0.093384,0.092590
temporal_coarse_1e19,4,47,0.095825,0.115234
temporal_coarse_1e19,4,48,0.089294,0.088257
temporal_coarse_1e19,4,49,0.088074,0.075378
temporal_coarse_1e19,4,50,0.092407,0.083252
temporal_coarse_1e19,4,51,0.068604,0.065735
temporal_coarse_1e19,4,52,0.086487,0.068848
temporal_coarse_1e19,4,53,0.078125,0.090515
temporal_coarse_1e19,4,54,0.099365,0.084351
temporal_coarse_1e19,4,55,0.055603,0.082275
temporal_coarse_1e19,4,56,0.094421,0.083008
temporal_coarse_1e19,4,57,0.091125,0.107971
temporal_coarse_1e19,4,58,0.113281,0.089233
temporal_coarse_1e19,4,59,0.095825,0.149597
temporal_coarse_1e19,4,60,0.089355,0.071899
temporal_coarse_1e19,4,61,0.084290,0.076233
temporal_coarse_1e19,4,62,0.111816,0.091797
temporal_coarse_1e19,4,63,0.113770,0.086548
temporal_coarse_1e19,5,0,0.093811,0.098938
temporal_coarse_1e19,5,1,0.084167,0.093201
temporal_coarse_1e19,5,2,0.080750,0.086365
temporal_coarse_1e19,5,3,0.054016,0.074646
temporal_coarse_1e19,5,4,0.106750,0.104309
temporal_coarse_1e19,5,5,0.056213,0.053345
temporal_coarse_1e19,5,6,0.079834,0.092651
temporal_coarse_1e19,5,7,0.086365,0.093628
temporal_coarse_1e19,5,8,0.105591,0.108459
temporal_coarse_1e19,5,9,0.107544,0.089417
temporal_coarse_1e19,5,10,0.107971,0.082336
temporal_coarse_1e19,5,11,0.102112,0.092407
temporal_coarse_1e19,5,12,0.116211,0.108154
temporal_coarse_1e19,5,13,0.095581,0.076416
temporal_coarse_1e19,5,14,0.097778,0.079041
temporal_coarse_1e19,5,15,0.090942,0.104065
temporal_coarse_1e19,5,16,0.065735,0.084473
temporal_coarse_1e19,5,17,0.097717,0.103149
temporal_coarse_1e19,5,18,0.095337,0.104797
temporal_coarse_1e19,5,19,0.090271,0.081238
temporal_coarse_1e19,5,20,0.087158,0.088745
temporal_coarse_1e19,5,21,0.080444,0.077148
temporal_coarse_1e19,5,22,0.104736,0.074219
temporal_coarse_1e19,5,23,0.063293,0.077820
temporal_coarse_1e19,5,24,0.072632,0.075256
temporal_coarse_1e19,5,25,0.094299,0.103333
temporal_coarse_1e19,5,26,0.093384,0.083435
temporal_coarse_1e19,5,27,0.084167,0.085327
temporal_coarse_1e19,5,28,0.077026,0.065613
temporal_coarse_1e19,5,29,0.099670,0.083740
temporal_coarse_1e19,5,30,0.111145,0.096252
temporal_coarse_1e19,5,31,0.117432,0.088196
temporal_coarse_1e19,5,32,0.125000,0.088745
temporal_coarse_1e19,5,33,0.096375,0.108765
temporal_coarse_1e19,5,34,0.104004,0.115356
temporal_coarse_1e19,5,35,0.100830,0.126221
temporal_coarse_1e19,5,36,0.087891,0.076111
temporal_coarse_1e19,5,37,0.102112,0.092712
temporal_coarse_1e19,5,38,0.081299,0.080688
temporal_coarse_1e19,5,39,0.077087,0.079529
temporal_coarse_1e19,5,40,0.098633,0.113342
temporal_coarse_1e19,5,41,0.093994,0.127869
temporal_coarse_1e19,5,42,0.096130,0.088928
temporal_coarse_1e19,5,43,0.073669,0.111755
temporal_coarse_1e19,5,44,0.098755,0.105469
temporal_coarse_1e19,5,45,0.092773,0.081177
temporal_coarse_1e19,5,46,0.088745,0.106201
temporal_coarse_1e19,5,47,0.111450,0.101318
temporal_coarse_1e19,5,48,0.083801,0.094727
temporal_coarse_1e19,5,49,0.069702,0.077087
temporal_coarse_1e19,5,50,0.085327,0.108215
temporal_coarse_1e19,5,51,0.088135,0.076355
temporal_coarse_1e19,5,52,0.102844,0.107605
temporal_coarse_1e19,5,53,0.082520,0.083313
temporal_coarse_1e19,5,54,0.107422,0.142578
temporal_coarse_1e19,5,55,0.077637,0.070007
temporal_coarse_1e19,5,56,0.159058,0.150208
temporal_coarse_1e19,5,57,0.110718,0.095581
temporal_coarse_1e19,5,58,0.094910,0.082458
temporal_coarse_1e19,5,59,0.106934,0.085938
temporal_coarse_1e19,5,60,0.083069,0.074768
temporal_coarse_1e19,5,61,0.136230,0.111450
temporal_coarse_1e19,5,62,0.105713,0.090332
temporal_coarse_1e19,5,63,0.077148,0.135071
temporal_coarse_1e19,6,0,0.053711,0.075928
temporal_coarse_1e19,6,1,0.080200,0.083984
temporal_coarse_1e19,6,2,0.087097,0.087158
temporal_coarse_1e19,6,3,0.126709,0.109741
temporal_coarse_1e19,6,4,0.077576,0.117065
temporal_coarse_1e19,6,5,0.088501,0.083923
temporal_coarse_1e19,6,6,0.091003,0.078552
temporal_coarse_1e19,6,7,0.046082,0.040527
temporal_coarse_1e19,6,8,0.090515,0.098145
temporal_coarse_1e19,6,9,0.097595,0.084778
temporal_coarse_1e19,6,10,0.110107,0.095093
temporal_coarse_1e19,6,11,0.169128,0.132690
temporal_coarse_1e19,6,12,0.090759,0.102356
temporal_coarse_1e19,6,13,0.098267,0.093201
temporal_coarse_1e19,6,14,0.100403,0.103516
temporal_coarse_1e19,6,15,0.080200,0.083374
temporal_coarse_1e19,6,16,0.101868,0.096313
temporal_coarse_1e19,6,17,0.088379,0.087769
temporal_coarse_1e19,6,18,0.105957,0.108337
temporal_coarse_1e19,6,19,0.081360,0.079346
temporal_coarse_1e19,6,20,0.070679,0.079163
temporal_coarse_1e19,6,21,0.106628,0.082397
temporal_coarse_1e19,6,22,0.116028,0.102722
temporal_coarse_1e19,6,23,0.081543,0.080139
temporal_coarse_1e19,6,24,0.105774,0.100037
temporal_coarse_1e19,6,25,0.150757,0.128113
temporal_coarse_1e19,6,26,0.100403,0.070984
temporal_coarse_1e19,6,27,0.100586,0.083374
temporal_coarse_1e19,6,28,0.093079,0.070557
temporal_coarse_1e19,6,29,0.087219,0.070618
temporal_coarse_1e19,6,30,0.096436,0.107056
temporal_coarse_1e19,6,31,0.106812,0.140198
temporal_coarse_1e19,6,32,0.106018,0.083557
temporal_coarse_1e19,6,33,0.097961,0.085266
temporal_coarse_1e19,6,34,0.102722,0.099731
temporal_coarse_1e19,6,35,0.105530,0.097778
temporal_coarse_1e19,6,36,0.094666,0.094238
temporal_coarse_1e19,6,37,0.093445,0.091125
temporal_coarse_1e19,6,38,0.096497,0.092529
temporal_coarse_1e19,6,39,0.077332,0.097290
temporal_coarse_1e19,6,40,0.088806,0.102966
temporal_coarse_1e19,6,41,0.082031,0.110596
temporal_coarse_1e19,6,42,0.086548,0.082458
temporal_coarse_1e19,6,43,0.093079,0.122986
temporal_coarse_1e19,6,44,0.137329,0.116089
temporal_coarse_1e19,6,45,0.078064,0.115356
temporal_coarse_1e19,6,46,0.054932,0.052063
temporal_coarse_1e19,6,47,0.070190,0.100586
temporal_coarse_1e19,6,48,0.106873,0.098877
temporal_coarse_1e19,6,49,0.080505,0.123657
temporal_coarse_1e19,6,50,0.088806,0.100403
temporal_coarse_1e19,6,51,0.075928,0.088928
temporal_coarse_1e19,6,52,0.111755,0.110596
temporal_coarse_1e19,6,53,0.126526,0.121887
temporal_coarse_1e19,6,54,0.086609,0.071106
temporal_coarse_1e19,6,55,0.044006,0.041260
temporal_coarse_1e19,6,56,0.095215,0.112793
temporal_coarse_1e19,6,57,0.085449,0.083374
temporal_coarse_1e19,6,58,0.055054,0.069458
temporal_coarse_1e19,6,59,0.101746,0.087891
temporal_coarse_1e19,6,60,0.086304,0.084229
temporal_coarse_1e19,6,61,0.131348,0.115662
temporal_coarse_1e19,6,62,0.084045,0.097351
temporal_coarse_1e19,6,63,0.093323,0.090759
temporal_coarse_1e19,7,0,0.067383,0.069702
temporal_coarse_1e19,7,1,0.107422,0.094177
temporal_coarse_1e19,7,2,0.093750,0.085388
temporal_coarse_1e19,7,3,0.111023,0.113586
temporal_coarse_1e19,7,4,0.088440,0.074646
temporal_coarse_1e19,7,5,0.107056,0.084106
temporal_coarse_1e19,7,6,0.103394,0.105896
temporal_coarse_1e19,7,7,0.073608,0.103149
temporal_coarse_1e19,7,8,0.079163,0.088379
temporal_coarse_1e19,7,9,0.099243,0.077148
temporal_coarse_1e19,7,10,0.102905,0.088867
temporal_coarse_1e19,7,11,0.084656,0.089661
temporal_coarse_1e19,7,12,0.082642,0.090637
temporal_coarse_1e19,7,13,0.085205,0.087524
temporal_coarse_1e19,7,14,0.083130,0.094910
temporal_coarse_1e19,7,15,0.099060,0.094788
temporal_coarse_1e19,7,16,0.099060,0.110596
temporal_coarse_1e19,7,17,0.082214,0.107178
temporal_coarse_1e19,7,18,0.089294,0.084412
temporal_coarse_1e19,7,19,0.091125,0.102173
temporal_coarse_1e19,7,20,0.127869,0.115723
temporal_coarse_1e19,7,21,0.083557,0.086792
temporal_coarse_1e19,7,22,0.073853,0.078125
temporal_coarse_1e19,7,23,0.080017,0.087402
temporal_coarse_1e19,7,24,0.072876,0.083252
temporal_coarse_1e19,7,25,0.091187,0.104980
temporal_coarse_1e19,7,26,0.096375,0.098877
temporal_coarse_1e19,7,27,0.122925,0.128357
temporal_coarse_1e19,7,28,0.108582,0.101379
temporal_coarse_1e19,7,29,0.084290,0.098999
temporal_coarse_1e19,7,30,0.106506,0.094360
temporal_coarse_1e19,7,31,0.097412,0.098511
temporal_coarse_1e19,7,32,0.090881,0.106689
temporal_coarse_1e19,7,33,0.087769,0.076172
temporal_coarse_1e19,7,34,0.087463,0.093201
temporal_coarse_1e19,7,35,0.117004,0.102417
temporal_coarse_1e19,7,36,0.092957,0.107788
temporal_coarse_1e19,7,37,0.080322,0.081604
temporal_coarse_1e19,7,38,0.117676,0.129028
temporal_coarse_1e19,7,39,0.111511,0.099915
temporal_coarse_1e19,7,40,0.110596,0.110657
temporal_coarse_1e19,7,41,0.077026,0.084045
temporal_coarse_1e19,7,42,0.078796,0.076294
temporal_coarse_1e19,7,43,0.090759,0.094910
temporal_coarse_1e19,7,44,0.132080,0.110901
temporal_coarse_1e19,7,45,0.071289,0.095398
temporal_coarse_1e19,7,46,0.087097,0.093018
temporal_coarse_1e19,7,47,0.103088,0.079468
temporal_coarse_1e19,7,48,0.094727,0.078613
temporal_coarse_1e19,7,49,0.100464,0.092468
temporal_coarse_1e19,7,50,0.054932,0.060486
temporal_coarse_1e19,7,51,0.079041,0.078979
temporal_coarse_1e19,7,52,0.127930,0.113953
temporal_coarse_1e19,7,53,0.084717,0.095337
temporal_coarse_1e19,7,54,0.072937,0.102722
temporal_coarse_1e19,7,55,0.089294,0.093811
temporal_coarse_1e19,7,56,0.100281,0.088928
temporal_coarse_1e19,7,57,0.111938,0.103333
temporal_coarse_1e19,7,58,0.088318,0.080078
temporal_coarse_1e19,7,59,0.089661,0.088745
temporal_coarse_1e19,7,60,0.104980,0.084961
temporal_coarse_1e19,7,61,0.097778,0.072998
temporal_coarse_1e19,7,62,0.098206,0.098267
temporal_coarse_1e19,7,63,0.093262,0.101135
temporal_coarse_1e19,8,0,0.079163,0.063965
temporal_coarse_1e19,8,1,0.078064,0.075562
temporal_coarse_1e19,8,2,0.087524,0.085388
temporal_coarse_1e19,8,3,0.115967,0.114136
temporal_coarse_1e19,8,4,0.091003,0.099243
temporal_coarse_1e19,8,5,0.066223,0.071594
temporal_coarse_1e19,8,6,0.121338,0.102966
temporal_coarse_1e19,8,7,0.117737,0.094727
temporal_coarse_1e19,8,8,0.088379,0.099243
temporal_coarse_1e19,8,9,0.083008,0.078613
temporal_coarse_1e19,8,10,0.088013,0.091125
temporal_coarse_1e19,8,11,0.081604,0.078125
temporal_coarse_1e19,8,12,0.111877,0.105103
temporal_coarse_1e19,8,13,0.079407,0.056702
temporal_coarse_1e19,8,14,0.098938,0.095642
temporal_coarse_1e19,8,15,0.080322,0.089050
temporal_coarse_1e19,8,16,0.079773,0.099915
temporal_coarse_1e19,8,17,0.118896,0.125000
temporal_coarse_1e19,8,18,0.081360,0.085999
temporal_coarse_1e19,8,19,0.121216,0.126343
temporal_coarse_1e19,8,20,0.088928,0.118591
temporal_coarse_1e19,8,21,0.120911,0.113342
temporal_coarse_1e19,8,22,0.078796,0.085388
temporal_coarse_1e19,8,23,0.087036,0.082642
temporal_coarse_1e19,8,24,0.063110,0.092529
temporal_coarse_1e19,8,25,0.088013,0.093018
temporal_coarse_1e19,8,26,0.075562,0.073425
temporal_coarse_1e19,8,27,0.092285,0.095215
temporal_coarse_1e19,8,28,0.143738,0.121948
temporal_coarse_1e19,8,29,0.078979,0.077881
temporal_coarse_1e19,8,30,0.101318,0.092407
temporal_coarse_1e19,8,31,0.107239,0.093018
temporal_coarse_1e19,8,32,0.074280,0.112610
temporal_coarse_1e19,8,33,0.096497,0.102722
temporal_coarse_1e19,8,34,0.076965,0.075439
temporal_coarse_1e19,8,35,0.076721,0.095520
