label,run,budget,layer,variant,split,feature,null_type,median_AUC_floor,n_experts
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,3,kwin,sequence,token,iid,0.4997,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,3,kwin,sequence,token,circular,0.4994,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,3,kwin,sequence,context,iid,0.4989,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,3,kwin,sequence,context,circular,0.4991,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,4,kwin,sequence,token,iid,0.4994,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,4,kwin,sequence,token,circular,0.4996,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,4,kwin,sequence,context,iid,0.4996,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,4,kwin,sequence,context,circular,0.4972,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,2,kfull,sequence,token,iid,0.4999,191
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,2,kfull,sequence,token,circular,0.5008,191
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,2,kfull,sequence,context,iid,0.5002,191
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,2,kfull,sequence,context,circular,0.4975,191
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,3,kfull,sequence,token,iid,0.4996,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,3,kfull,sequence,token,circular,0.4994,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,3,kfull,sequence,context,iid,0.5004,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,3,kfull,sequence,context,circular,0.4994,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,4,kfull,sequence,token,iid,0.5001,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,4,kfull,sequence,token,circular,0.4996,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,4,kfull,sequence,context,iid,0.5007,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,4,kfull,sequence,context,circular,0.4964,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,2,base,sequence,token,iid,0.5,191
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,2,base,sequence,token,circular,0.5008,191
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,2,base,sequence,context,iid,0.5011,191
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,2,base,sequence,context,circular,0.4966,191
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,3,base,sequence,token,iid,0.5004,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,3,base,sequence,token,circular,0.4994,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,3,base,sequence,context,iid,0.5001,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,3,base,sequence,context,circular,0.4975,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,4,base,sequence,token,iid,0.5003,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,4,base,sequence,token,circular,0.4996,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,4,base,sequence,context,iid,0.4998,192
t1_A1_s0_1e16_seed1234,t1_A1_s0_1e16_seed1234,1e16,4,base,sequence,context,circular,0.4955,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,2,kwin,sequence,token,iid,0.4996,191
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,2,kwin,sequence,token,circular,0.5005,191
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,2,kwin,sequence,context,iid,0.5005,191
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,2,kwin,sequence,context,circular,0.4989,191
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,3,kwin,sequence,token,iid,0.4995,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,3,kwin,sequence,token,circular,0.5007,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,3,kwin,sequence,context,iid,0.4999,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,3,kwin,sequence,context,circular,0.5017,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,4,kwin,sequence,token,iid,0.4999,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,4,kwin,sequence,token,circular,0.5009,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,4,kwin,sequence,context,iid,0.4999,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,4,kwin,sequence,context,circular,0.5006,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,2,kfull,sequence,token,iid,0.4992,191
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,2,kfull,sequence,token,circular,0.5005,191
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,2,kfull,sequence,context,iid,0.5002,191
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,2,kfull,sequence,context,circular,0.4983,191
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,3,kfull,sequence,token,iid,0.4995,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,3,kfull,sequence,token,circular,0.5007,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,3,kfull,sequence,context,iid,0.4998,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,3,kfull,sequence,context,circular,0.4999,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,4,kfull,sequence,token,iid,0.4998,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,4,kfull,sequence,token,circular,0.5009,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,4,kfull,sequence,context,iid,0.4996,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,4,kfull,sequence,context,circular,0.4989,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,2,base,sequence,token,iid,0.4998,191
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,2,base,sequence,token,circular,0.5005,191
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,2,base,sequence,context,iid,0.4999,191
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,2,base,sequence,context,circular,0.4999,191
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,3,base,sequence,token,iid,0.5002,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,3,base,sequence,token,circular,0.5007,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,3,base,sequence,context,iid,0.4998,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,3,base,sequence,context,circular,0.5003,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,4,base,sequence,token,iid,0.5004,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,4,base,sequence,token,circular,0.5009,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,4,base,sequence,context,iid,0.499,192
t1_A5_s0_1e16_seed1234,t1_A5_s0_1e16_seed1234,1e16,4,base,sequence,context,circular,0.5002,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,2,kwin,sequence,token,iid,0.4997,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,2,kwin,sequence,token,circular,0.5001,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,2,kwin,sequence,context,iid,0.4997,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,2,kwin,sequence,context,circular,0.5011,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,3,kwin,sequence,token,iid,0.4995,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,3,kwin,sequence,token,circular,0.5,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,3,kwin,sequence,context,iid,0.5,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,3,kwin,sequence,context,circular,0.4984,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,4,kwin,sequence,token,iid,0.5004,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,4,kwin,sequence,token,circular,0.5009,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,4,kwin,sequence,context,iid,0.4996,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,4,kwin,sequence,context,circular,0.5013,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,2,kfull,sequence,token,iid,0.5006,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,2,kfull,sequence,token,circular,0.5001,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,2,kfull,sequence,context,iid,0.4999,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,2,kfull,sequence,context,circular,0.4989,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,3,kfull,sequence,token,iid,0.4992,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,3,kfull,sequence,token,circular,0.5,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,3,kfull,sequence,context,iid,0.4999,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,3,kfull,sequence,context,circular,0.4967,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,4,kfull,sequence,token,iid,0.4997,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,4,kfull,sequence,token,circular,0.5009,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,4,kfull,sequence,context,iid,0.5003,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,4,kfull,sequence,context,circular,0.5016,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,2,base,sequence,token,iid,0.4994,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,2,base,sequence,token,circular,0.5001,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,2,base,sequence,context,iid,0.5009,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,2,base,sequence,context,circular,0.4982,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,3,base,sequence,token,iid,0.4999,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,3,base,sequence,token,circular,0.5,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,3,base,sequence,context,iid,0.4998,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,3,base,sequence,context,circular,0.4966,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,4,base,sequence,token,iid,0.4999,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,4,base,sequence,token,circular,0.5009,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,4,base,sequence,context,iid,0.5002,192
t1_A7_s0_1e16_seed1234,t1_A7_s0_1e16_seed1234,1e16,4,base,sequence,context,circular,0.5022,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,2,kwin,sequence,token,iid,0.5003,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,2,kwin,sequence,token,circular,0.5,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,2,kwin,sequence,context,iid,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,2,kwin,sequence,context,circular,0.5008,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,3,kwin,sequence,token,iid,0.5001,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,3,kwin,sequence,token,circular,0.4995,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,3,kwin,sequence,context,iid,0.5003,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,3,kwin,sequence,context,circular,0.5002,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,4,kwin,sequence,token,iid,0.5004,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,4,kwin,sequence,token,circular,0.5009,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,4,kwin,sequence,context,iid,0.4998,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,4,kwin,sequence,context,circular,0.5006,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,5,kwin,sequence,token,iid,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,5,kwin,sequence,token,circular,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,5,kwin,sequence,context,iid,0.5003,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,5,kwin,sequence,context,circular,0.4979,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,6,kwin,sequence,token,iid,0.5001,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,6,kwin,sequence,token,circular,0.4994,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,6,kwin,sequence,context,iid,0.4996,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,6,kwin,sequence,context,circular,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,7,kwin,sequence,token,iid,0.5004,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,7,kwin,sequence,token,circular,0.5,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,7,kwin,sequence,context,iid,0.4999,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,7,kwin,sequence,context,circular,0.5003,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,8,kwin,sequence,token,iid,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,8,kwin,sequence,token,circular,0.5002,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,8,kwin,sequence,context,iid,0.4999,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,8,kwin,sequence,context,circular,0.5021,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,9,kwin,sequence,token,iid,0.5006,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,9,kwin,sequence,token,circular,0.5,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,9,kwin,sequence,context,iid,0.5,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,9,kwin,sequence,context,circular,0.4996,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,10,kwin,sequence,token,iid,0.5001,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,10,kwin,sequence,token,circular,0.5001,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,10,kwin,sequence,context,iid,0.4999,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,10,kwin,sequence,context,circular,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,11,kwin,sequence,token,iid,0.5003,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,11,kwin,sequence,token,circular,0.5001,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,11,kwin,sequence,context,iid,0.5002,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,11,kwin,sequence,context,circular,0.4996,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,12,kwin,sequence,token,iid,0.5002,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,12,kwin,sequence,token,circular,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,12,kwin,sequence,context,iid,0.5005,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,12,kwin,sequence,context,circular,0.4976,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,13,kwin,sequence,token,iid,0.5001,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,13,kwin,sequence,token,circular,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,13,kwin,sequence,context,iid,0.5003,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,13,kwin,sequence,context,circular,0.5007,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,14,kwin,sequence,token,iid,0.5006,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,14,kwin,sequence,token,circular,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,14,kwin,sequence,context,iid,0.4998,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,14,kwin,sequence,context,circular,0.4982,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,2,kfull,sequence,token,iid,0.4998,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,2,kfull,sequence,token,circular,0.5,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,2,kfull,sequence,context,iid,0.5001,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,2,kfull,sequence,context,circular,0.5014,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,3,kfull,sequence,token,iid,0.5004,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,3,kfull,sequence,token,circular,0.4995,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,3,kfull,sequence,context,iid,0.5005,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,3,kfull,sequence,context,circular,0.5014,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,4,kfull,sequence,token,iid,0.4999,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,4,kfull,sequence,token,circular,0.5009,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,4,kfull,sequence,context,iid,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,4,kfull,sequence,context,circular,0.5,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,5,kfull,sequence,token,iid,0.4995,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,5,kfull,sequence,token,circular,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,5,kfull,sequence,context,iid,0.5,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,5,kfull,sequence,context,circular,0.4974,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,6,kfull,sequence,token,iid,0.4998,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,6,kfull,sequence,token,circular,0.4994,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,6,kfull,sequence,context,iid,0.4999,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,6,kfull,sequence,context,circular,0.5,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,7,kfull,sequence,token,iid,0.5003,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,7,kfull,sequence,token,circular,0.5,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,7,kfull,sequence,context,iid,0.5002,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,7,kfull,sequence,context,circular,0.4985,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,8,kfull,sequence,token,iid,0.5003,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,8,kfull,sequence,token,circular,0.5002,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,8,kfull,sequence,context,iid,0.5003,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,8,kfull,sequence,context,circular,0.5023,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,9,kfull,sequence,token,iid,0.4993,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,9,kfull,sequence,token,circular,0.5,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,9,kfull,sequence,context,iid,0.5005,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,9,kfull,sequence,context,circular,0.4989,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,10,kfull,sequence,token,iid,0.5008,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,10,kfull,sequence,token,circular,0.5001,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,10,kfull,sequence,context,iid,0.4996,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,10,kfull,sequence,context,circular,0.5004,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,11,kfull,sequence,token,iid,0.5003,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,11,kfull,sequence,token,circular,0.5001,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,11,kfull,sequence,context,iid,0.499,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,11,kfull,sequence,context,circular,0.5,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,12,kfull,sequence,token,iid,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,12,kfull,sequence,token,circular,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,12,kfull,sequence,context,iid,0.4996,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,12,kfull,sequence,context,circular,0.4971,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,13,kfull,sequence,token,iid,0.5009,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,13,kfull,sequence,token,circular,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,13,kfull,sequence,context,iid,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,13,kfull,sequence,context,circular,0.4996,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,14,kfull,sequence,token,iid,0.5007,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,14,kfull,sequence,token,circular,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,14,kfull,sequence,context,iid,0.4995,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,14,kfull,sequence,context,circular,0.4986,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,2,base,sequence,token,iid,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,2,base,sequence,token,circular,0.5,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,2,base,sequence,context,iid,0.4999,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,2,base,sequence,context,circular,0.5006,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,3,base,sequence,token,iid,0.5,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,3,base,sequence,token,circular,0.4995,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,3,base,sequence,context,iid,0.5001,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,3,base,sequence,context,circular,0.5007,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,4,base,sequence,token,iid,0.5006,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,4,base,sequence,token,circular,0.5009,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,4,base,sequence,context,iid,0.5,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,4,base,sequence,context,circular,0.5003,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,5,base,sequence,token,iid,0.4998,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,5,base,sequence,token,circular,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,5,base,sequence,context,iid,0.5002,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,5,base,sequence,context,circular,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,6,base,sequence,token,iid,0.5001,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,6,base,sequence,token,circular,0.4994,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,6,base,sequence,context,iid,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,6,base,sequence,context,circular,0.4992,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,7,base,sequence,token,iid,0.501,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,7,base,sequence,token,circular,0.5,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,7,base,sequence,context,iid,0.499,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,7,base,sequence,context,circular,0.5,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,8,base,sequence,token,iid,0.5006,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,8,base,sequence,token,circular,0.5002,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,8,base,sequence,context,iid,0.5,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,8,base,sequence,context,circular,0.5017,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,9,base,sequence,token,iid,0.5005,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,9,base,sequence,token,circular,0.5,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,9,base,sequence,context,iid,0.4991,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,9,base,sequence,context,circular,0.4988,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,10,base,sequence,token,iid,0.4995,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,10,base,sequence,token,circular,0.5001,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,10,base,sequence,context,iid,0.5003,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,10,base,sequence,context,circular,0.5008,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,11,base,sequence,token,iid,0.4995,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,11,base,sequence,token,circular,0.5001,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,11,base,sequence,context,iid,0.5004,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,11,base,sequence,context,circular,0.4985,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,12,base,sequence,token,iid,0.5002,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,12,base,sequence,token,circular,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,12,base,sequence,context,iid,0.5001,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,12,base,sequence,context,circular,0.4996,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,13,base,sequence,token,iid,0.4987,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,13,base,sequence,token,circular,0.4997,192
temporal_fine_1e19,temporal_fine_g3_1e19,1e19,13,base,sequence,context,iid,0.501,192
