label,run,layer,expert,usage_count,token_AUC,context_AUC,context_minus_token
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,69,3024,0.9682,0.5999,-0.3683
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,70,2908,0.8806,0.6807,-0.1999
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,71,3166,0.9434,0.6221,-0.3213
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,72,2592,0.9568,0.7129,-0.2439
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,73,2862,0.8659,0.6222,-0.2437
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,74,3852,0.9422,0.691,-0.2512
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,75,2638,0.933,0.6039,-0.3291
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,76,2428,0.9164,0.6748,-0.2416
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,77,3305,0.8883,0.6337,-0.2546
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,78,4139,0.9061,0.6175,-0.2886
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,79,2953,0.955,0.6234,-0.3316
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,80,3443,0.9255,0.6172,-0.3083
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,81,3191,0.9189,0.6738,-0.2451
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,82,2995,0.9403,0.6502,-0.2901
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,83,3021,0.8564,0.7952,-0.0612
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,84,2857,0.9524,0.603,-0.3493
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,85,2985,0.9554,0.6038,-0.3516
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,86,2651,0.9237,0.7529,-0.1707
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,87,3485,0.8912,0.7637,-0.1276
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,88,3184,0.9354,0.6944,-0.241
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,89,2505,0.894,0.6175,-0.2764
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,90,3298,0.9128,0.6339,-0.279
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,91,2659,0.9376,0.6307,-0.3069
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,92,2702,0.9292,0.7152,-0.214
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,93,3056,0.9323,0.6651,-0.2672
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,94,3110,0.9268,0.6395,-0.2874
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,95,3569,0.9338,0.6291,-0.3048
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,96,2857,0.9203,0.6192,-0.301
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,97,2569,0.9323,0.6337,-0.2986
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,98,3049,0.9262,0.6365,-0.2896
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,99,2949,0.9114,0.6215,-0.2899
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,100,2385,0.9141,0.6744,-0.2397
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,101,3025,0.8491,0.6298,-0.2193
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,102,3061,0.9624,0.6183,-0.3442
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,103,2888,0.8722,0.6637,-0.2086
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,104,2996,0.9556,0.5841,-0.3715
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,105,3265,0.9109,0.6359,-0.275
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,106,3021,0.8735,0.6396,-0.2339
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,107,2642,0.851,0.7507,-0.1003
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,108,3044,0.9064,0.6878,-0.2186
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,109,3612,0.9257,0.6387,-0.2871
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,110,2646,0.9206,0.7125,-0.2081
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,111,3265,0.9136,0.5971,-0.3165
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,112,2664,0.9755,0.6832,-0.2923
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,113,2603,0.9523,0.6298,-0.3225
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,114,2769,0.8522,0.6267,-0.2255
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,115,3245,0.9628,0.6111,-0.3516
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,116,2453,0.9612,0.6342,-0.327
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,117,2569,0.9418,0.5723,-0.3695
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,118,2187,0.9481,0.6955,-0.2526
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,119,2937,0.929,0.6584,-0.2706
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,120,3147,0.9051,0.5635,-0.3417
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,121,3502,0.9853,0.5631,-0.4222
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,122,2718,0.8887,0.6868,-0.202
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,123,3125,0.9337,0.5578,-0.3759
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,124,3241,0.9238,0.6665,-0.2573
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,125,2593,0.9514,0.6636,-0.2878
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,126,2766,0.9368,0.5937,-0.3431
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,127,2902,0.9329,0.5936,-0.3393
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,128,3110,0.9889,0.5779,-0.411
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,129,3113,0.9422,0.6509,-0.2913
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,130,3559,0.9157,0.6523,-0.2633
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,131,2589,0.9391,0.5714,-0.3677
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,132,2745,0.9116,0.6914,-0.2202
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,133,3148,0.8934,0.6223,-0.2712
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,134,2802,0.893,0.6798,-0.2131
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,135,2937,0.9429,0.6589,-0.2841
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,136,3219,0.959,0.6309,-0.3281
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,137,2500,0.9545,0.6878,-0.2667
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,138,2609,0.9235,0.6386,-0.2849
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,139,2947,0.9178,0.6329,-0.2849
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,140,2664,0.947,0.6052,-0.3418
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,141,2499,0.8735,0.8167,-0.0568
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,142,2693,0.8439,0.7661,-0.0778
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,143,2869,0.9456,0.6481,-0.2975
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,144,3066,0.8948,0.5783,-0.3165
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,145,2893,0.9524,0.6251,-0.3273
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,146,3171,0.9053,0.6003,-0.305
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,147,3408,0.994,0.6442,-0.3497
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,148,2726,0.9348,0.6652,-0.2696
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,149,2711,0.9079,0.7142,-0.1938
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,150,2907,0.8779,0.6312,-0.2467
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,151,3249,0.9654,0.6429,-0.3224
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,152,3203,0.9282,0.769,-0.1592
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,153,3021,0.9712,0.6667,-0.3045
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,154,2962,0.956,0.6179,-0.3381
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,155,2741,0.8987,0.6075,-0.2912
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,156,3824,0.962,0.6361,-0.3259
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,157,2755,0.8591,0.6104,-0.2487
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,158,3117,0.9574,0.6499,-0.3075
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,159,2317,0.9086,0.6098,-0.2989
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,160,2736,0.9275,0.6852,-0.2422
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,161,3073,0.9834,0.6197,-0.3637
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,162,3103,0.9453,0.7601,-0.1852
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,163,2811,0.8344,0.6419,-0.1925
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,164,3611,0.8269,0.7843,-0.0426
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,165,2300,0.9465,0.7157,-0.2309
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,166,2859,0.9477,0.6334,-0.3143
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,167,2798,0.8605,0.5795,-0.2811
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,168,3003,0.8923,0.6417,-0.2505
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,169,2761,0.9881,0.5606,-0.4275
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,170,2877,0.9469,0.6649,-0.2819
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,171,3367,0.8595,0.6335,-0.226
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,172,3039,0.9627,0.6534,-0.3093
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,173,2875,0.9009,0.6755,-0.2254
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,174,3692,0.9491,0.6669,-0.2822
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,175,2949,0.9232,0.6614,-0.2618
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,176,3212,0.934,0.5955,-0.3385
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,177,3073,0.9237,0.5834,-0.3404
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,178,2630,0.9189,0.6564,-0.2625
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,179,2873,0.9382,0.6529,-0.2853
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,180,2814,0.897,0.6106,-0.2864
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,181,3223,0.962,0.6924,-0.2697
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,182,3246,0.8359,0.8338,-0.0022
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,183,2799,0.9065,0.6408,-0.2658
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,184,2762,0.9515,0.7274,-0.2241
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,185,2978,0.9249,0.6079,-0.317
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,186,3259,0.868,0.7659,-0.1021
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,187,2937,0.8231,0.8086,-0.0145
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,188,2556,0.8716,0.7543,-0.1173
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,189,2725,0.948,0.5883,-0.3598
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,190,2521,0.8844,0.6331,-0.2513
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,3,191,2834,0.9073,0.6268,-0.2805
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,0,3166,0.8786,0.599,-0.2796
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,1,3012,0.9013,0.7896,-0.1117
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,2,2901,0.9133,0.5585,-0.3548
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,3,2648,0.9124,0.5398,-0.3726
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,4,2789,0.9344,0.5849,-0.3495
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,5,3081,0.9515,0.6947,-0.2568
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,6,3538,0.9114,0.669,-0.2424
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,7,2772,0.9359,0.6266,-0.3093
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,8,2861,0.9654,0.7853,-0.1802
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,9,2905,0.9612,0.6179,-0.3432
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,10,2788,0.9654,0.6493,-0.3161
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,11,3177,0.8781,0.5975,-0.2807
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,12,2570,0.9672,0.6556,-0.3116
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,13,2755,0.9518,0.6807,-0.2712
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,14,3272,0.9584,0.7231,-0.2353
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,15,2478,0.8859,0.7696,-0.1163
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,16,3295,0.9139,0.6302,-0.2837
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,17,2885,0.9445,0.6073,-0.3371
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,18,2649,0.835,0.8697,0.0347
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,19,3237,0.969,0.6977,-0.2713
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,20,2559,0.8858,0.6488,-0.237
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,21,3006,0.9687,0.5942,-0.3745
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,22,2887,0.8792,0.6349,-0.2443
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,23,3539,0.9054,0.6517,-0.2537
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,24,2931,0.9846,0.6396,-0.345
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,25,2766,0.8619,0.6068,-0.2551
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,26,2900,0.8794,0.7892,-0.0901
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,27,3339,0.8683,0.6772,-0.1911
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,28,2649,0.9179,0.6785,-0.2394
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,29,2430,0.919,0.62,-0.299
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,30,3008,0.9879,0.6416,-0.3463
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,31,3196,0.9628,0.743,-0.2199
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,32,3826,0.88,0.734,-0.146
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,33,2668,0.9405,0.7478,-0.1927
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,34,3475,0.9679,0.6359,-0.3321
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,35,2511,0.937,0.6159,-0.3211
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,36,2403,0.9678,0.6787,-0.2891
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,37,2836,0.9518,0.5846,-0.3672
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,38,3028,0.8798,0.651,-0.2288
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,39,3073,0.9306,0.5981,-0.3325
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,40,2392,0.9377,0.6814,-0.2563
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,41,2671,0.8676,0.7754,-0.0923
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,42,3409,0.9165,0.6324,-0.2841
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,43,2658,0.9234,0.7319,-0.1914
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,44,2812,0.9277,0.6042,-0.3235
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,45,3204,0.9106,0.6501,-0.2605
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,46,2798,0.915,0.6084,-0.3066
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,47,3255,0.8905,0.6289,-0.2616
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,48,3129,0.9527,0.5836,-0.3691
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,49,2921,0.8846,0.6027,-0.2819
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,50,3265,0.9253,0.6106,-0.3147
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,51,3779,0.9539,0.6493,-0.3046
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,52,2735,0.8818,0.6239,-0.2579
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,53,3126,0.9489,0.6367,-0.3122
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,54,2830,0.8282,0.7243,-0.1038
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,55,2993,0.8923,0.6503,-0.2419
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,56,3643,0.9343,0.635,-0.2993
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,57,2917,0.9411,0.7089,-0.2322
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,58,2666,0.9337,0.6152,-0.3185
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,59,2908,0.869,0.6661,-0.2029
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,60,3176,0.9099,0.6185,-0.2914
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,61,2825,0.9411,0.6561,-0.285
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,62,2632,0.9585,0.6176,-0.3409
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,63,2677,0.8984,0.6518,-0.2466
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,64,3980,0.9485,0.6431,-0.3054
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,65,2914,0.9163,0.6404,-0.2759
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,66,2975,0.9556,0.627,-0.3286
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,67,2646,0.9624,0.6513,-0.3111
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,68,2669,0.9553,0.6446,-0.3107
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,69,2762,0.8709,0.5732,-0.2977
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,70,3137,0.8928,0.6317,-0.2611
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,71,2666,0.901,0.6106,-0.2905
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,72,2574,0.9462,0.603,-0.3432
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,73,3133,0.9367,0.6083,-0.3284
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,74,2701,0.9737,0.5858,-0.3878
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,75,2705,0.9146,0.6604,-0.2542
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,76,2944,0.9137,0.6478,-0.2658
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,77,2674,0.8575,0.7301,-0.1274
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,78,2981,0.9392,0.6732,-0.2659
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,79,3161,0.9355,0.6465,-0.289
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,80,2576,0.733,0.8189,0.0859
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,81,3590,0.9355,0.6389,-0.2966
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,82,2896,0.9442,0.6441,-0.3001
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,83,2728,0.9651,0.691,-0.2741
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,84,3053,0.9403,0.6261,-0.3142
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,85,3077,0.9722,0.6134,-0.3589
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,86,3145,0.8602,0.6379,-0.2223
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,87,3595,0.8306,0.7551,-0.0754
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,88,3504,0.9587,0.6421,-0.3166
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,89,2566,0.9683,0.6768,-0.2915
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,90,3231,0.8891,0.671,-0.2181
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,91,2978,0.918,0.6173,-0.3007
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,92,2964,0.9503,0.7543,-0.196
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,93,3348,0.9392,0.6456,-0.2936
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,94,3125,0.9401,0.6492,-0.2909
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,95,3602,0.9558,0.6157,-0.3401
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,96,2352,0.9239,0.7184,-0.2055
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,97,2839,0.9229,0.7983,-0.1245
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,98,2517,0.9538,0.6839,-0.27
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,99,2871,0.9364,0.7038,-0.2326
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,100,2249,0.9196,0.6395,-0.2801
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,101,3012,0.9056,0.739,-0.1666
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,102,3202,0.943,0.7125,-0.2304
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,103,2933,0.8573,0.6439,-0.2135
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,104,2387,0.9311,0.6168,-0.3143
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,105,2861,0.877,0.7815,-0.0955
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,106,3205,0.9774,0.6315,-0.3459
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,107,2995,0.8586,0.6439,-0.2148
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,108,2773,0.9633,0.6046,-0.3588
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,109,2955,0.7291,0.8632,0.134
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,110,4155,0.9203,0.6683,-0.252
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,111,2792,0.9481,0.7334,-0.2147
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,112,2512,0.9456,0.5994,-0.3462
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,113,3052,0.9406,0.6472,-0.2934
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,114,2909,0.8766,0.6771,-0.1995
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,115,3586,0.9391,0.636,-0.303
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,116,3302,0.9706,0.6168,-0.3539
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,117,2769,0.8348,0.6692,-0.1655
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,118,2995,0.9165,0.695,-0.2216
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,119,3805,0.8501,0.7646,-0.0854
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,120,2989,0.9337,0.7431,-0.1906
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,121,3140,0.9267,0.6438,-0.2829
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,122,2902,0.8842,0.5304,-0.3538
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,123,3665,0.9489,0.6256,-0.3233
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,124,3066,0.9507,0.6577,-0.2931
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,125,2662,0.9294,0.6063,-0.323
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,126,3224,0.8959,0.6968,-0.1991
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,127,2933,0.9249,0.6051,-0.3198
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,128,3117,0.953,0.6267,-0.3262
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,129,2469,0.9022,0.6389,-0.2633
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,130,3299,0.8812,0.627,-0.2543
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,131,3205,0.9271,0.7207,-0.2064
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,132,3522,0.8857,0.7625,-0.1232
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,133,3336,0.889,0.7093,-0.1797
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,134,2876,0.8397,0.7512,-0.0885
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,135,2565,0.9425,0.6432,-0.2993
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,136,2655,0.9225,0.6085,-0.314
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,137,3218,0.9359,0.6061,-0.3298
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,138,2900,0.9395,0.6143,-0.3252
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,139,3995,0.9257,0.6501,-0.2756
s0_SOFTMAX_BASELINE,g3_moe_s0_1e16,4,140,2896,0.9702,0.6652,-0.305
