cell,layer,expert,residency_share,selectivity_PRfrac,gate_when_selected,dist_to_centroid
A2_auxfree,4,6,0.01214,0.15345,0.0284,
A2_auxfree,4,7,0.06742,0.74778,0.0098,
A2_auxfree,4,8,0.10724,0.14958,0.02704,
A2_auxfree,4,9,0.0433,0.67668,0.01112,
A2_auxfree,4,10,0.02804,0.13271,0.02577,
A2_auxfree,4,11,0.11101,0.37953,0.01399,
A2_auxfree,4,12,0.05991,0.72522,0.01158,
A2_auxfree,4,13,0.10755,0.87957,0.00863,
A2_auxfree,4,14,0.07599,0.73596,0.00996,
A2_auxfree,4,15,0.20625,0.89962,0.00915,
A2_auxfree,4,16,0.01916,0.13732,0.02252,
A2_auxfree,4,17,0.23753,0.35828,0.01329,
A2_auxfree,4,18,0.07491,0.57919,0.01107,
A2_auxfree,4,19,0.02203,0.35237,0.01338,
A2_auxfree,4,20,0.03812,0.28758,0.01769,
A2_auxfree,4,21,0.07314,0.67281,0.01077,
A2_auxfree,4,22,0.07212,0.73261,0.01115,
A2_auxfree,4,23,0.0392,0.66497,0.01191,
A2_auxfree,4,24,0.14386,0.94435,0.0091,
A2_auxfree,4,25,0.1704,0.72312,0.00912,
A2_auxfree,4,26,0.0378,0.76626,0.00928,
A2_auxfree,4,27,0.02481,0.37469,0.01493,
A2_auxfree,4,28,0.25248,0.19112,0.01978,
A2_auxfree,4,29,0.04063,0.40615,0.01558,
A2_auxfree,4,30,0.07795,0.14777,0.02198,
A2_auxfree,4,31,0.13062,0.46167,0.01233,
A2_auxfree,4,32,0.132,0.76532,0.01094,
A2_auxfree,4,33,0.06753,0.71006,0.011,
A2_auxfree,4,34,0.02109,0.15225,0.0231,
A2_auxfree,4,35,0.05402,0.55053,0.01246,
A2_auxfree,4,36,0.09222,0.24474,0.01796,
A2_auxfree,4,37,0.00188,0.95585,0.00722,
A2_auxfree,4,38,0.06117,0.72569,0.01041,
A2_auxfree,4,39,0.05109,0.81291,0.00961,
A2_auxfree,4,40,0.21072,0.88678,0.00985,
A2_auxfree,4,41,0.15463,0.9354,0.00901,
A2_auxfree,4,42,0.01205,0.1037,0.02435,
A2_auxfree,4,43,0.06108,0.73144,0.01129,
A2_auxfree,4,44,0.14178,0.64496,0.01158,
A2_auxfree,4,45,0.09029,0.64771,0.01109,
A2_auxfree,4,46,0.0,0.96126,0.0,
A2_auxfree,4,47,0.08231,0.77616,0.00944,
A2_auxfree,4,48,0.03554,0.72584,0.01014,
A2_auxfree,4,49,0.06799,0.66221,0.01174,
A2_auxfree,4,50,0.04649,0.7867,0.01019,
A2_auxfree,4,51,0.09933,0.3993,0.01595,
A2_auxfree,4,52,0.18088,0.8158,0.01003,
A2_auxfree,4,53,0.05845,0.694,0.00969,
A2_auxfree,4,54,0.01736,0.228,0.02851,
A2_auxfree,4,55,0.106,0.7728,0.00935,
A2_auxfree,4,56,0.12982,0.07976,0.04413,
A2_auxfree,4,57,0.03943,0.12487,0.02861,
A2_auxfree,4,58,0.00791,0.0422,0.05084,
A2_auxfree,4,59,0.04153,0.20193,0.02162,
A2_auxfree,4,60,0.15456,0.65017,0.01184,
A2_auxfree,4,61,0.10452,0.96431,0.00837,
A2_auxfree,4,62,0.0521,0.0733,0.03086,
A2_auxfree,4,63,0.00454,0.94546,0.00771,
A2_auxfree,4,64,0.07014,0.62949,0.01067,
A2_auxfree,4,65,0.03692,0.73728,0.00928,
A2_auxfree,4,66,0.22627,0.71424,0.0108,
A2_auxfree,4,67,0.08434,0.12728,0.02908,
A2_auxfree,4,68,0.12563,0.76484,0.0105,
A2_auxfree,4,69,0.1001,0.59682,0.01267,
A2_auxfree,4,70,0.09138,0.26524,0.01639,
A2_auxfree,4,71,0.04822,0.8543,0.00835,
A2_auxfree,4,72,0.10838,0.84683,0.00843,
A2_auxfree,4,73,0.15425,0.90132,0.00944,
A2_auxfree,4,74,0.12168,0.90878,0.00905,
A2_auxfree,4,75,0.02805,0.29566,0.01707,
A2_auxfree,4,76,0.01851,0.63216,0.00984,
A2_auxfree,4,77,0.0,0.96728,0.0,
A2_auxfree,4,78,0.03814,0.53462,0.01276,
A2_auxfree,4,79,0.23917,0.43993,0.01231,
A2_auxfree,4,80,0.02151,0.68043,0.01191,
A2_auxfree,4,81,0.13606,0.13242,0.0305,
A2_auxfree,4,82,0.11446,0.47494,0.01163,
A2_auxfree,4,83,0.06076,0.3577,0.01525,
A2_auxfree,4,84,0.03185,0.68555,0.01188,
A2_auxfree,4,85,0.05704,0.4842,0.01362,
A2_auxfree,4,86,0.10419,0.67692,0.01162,
A2_auxfree,4,87,0.10996,0.66119,0.01033,
A2_auxfree,4,88,0.05132,0.73246,0.01048,
A2_auxfree,4,89,0.04765,0.13489,0.02601,
A2_auxfree,4,90,0.05482,0.55613,0.01076,
A2_auxfree,4,91,0.04498,0.61271,0.01048,
A2_auxfree,4,92,0.05075,0.34786,0.01462,
A2_auxfree,4,93,0.0537,0.30194,0.0158,
A2_auxfree,4,94,0.29583,0.74797,0.01062,
A2_auxfree,4,95,0.39282,0.88308,0.00926,
A2_auxfree,4,96,0.13612,0.20835,0.02385,
A2_auxfree,4,97,0.04955,0.76785,0.0093,
A2_auxfree,4,98,0.07898,0.76281,0.01066,
A2_auxfree,4,99,0.02345,0.51191,0.01213,
A2_auxfree,4,100,0.01522,0.09774,0.03203,
A2_auxfree,4,101,0.0816,0.20559,0.01793,
A2_auxfree,4,102,0.04419,0.39199,0.01263,
A2_auxfree,4,103,0.12103,0.87734,0.00821,
A2_auxfree,4,104,0.03983,0.35715,0.01544,
A2_auxfree,4,105,0.217,0.88629,0.00952,
A2_auxfree,4,106,0.04334,0.67919,0.00985,
A2_auxfree,4,107,0.14757,0.94991,0.00836,
A2_auxfree,4,108,0.11738,0.57567,0.01172,
A2_auxfree,4,109,0.07101,0.62049,0.01131,
A2_auxfree,4,110,0.03202,0.24618,0.01547,
A2_auxfree,4,111,0.06536,0.601,0.01036,
A2_auxfree,4,112,0.0799,0.62301,0.01213,
A2_auxfree,4,113,0.16979,0.21891,0.01925,
A2_auxfree,4,114,0.04694,0.94415,0.00874,
A2_auxfree,4,115,0.33789,0.89863,0.00917,
A2_auxfree,4,116,0.1025,0.13421,0.03136,
A2_auxfree,4,117,0.17727,0.7682,0.01042,
A2_auxfree,4,118,0.0805,0.82821,0.00919,
A2_auxfree,4,119,0.12562,0.67726,0.01064,
A2_auxfree,4,120,0.18807,0.67944,0.01124,
A2_auxfree,4,121,0.07046,0.75368,0.01041,
A2_auxfree,4,122,0.07706,0.52065,0.0118,
A2_auxfree,4,123,0.16488,0.90792,0.0088,
A2_auxfree,4,124,0.20007,0.45174,0.01196,
A2_auxfree,4,125,0.1546,0.84141,0.0094,
A2_auxfree,4,126,0.22976,0.83839,0.0092,
A2_auxfree,4,127,0.03321,0.76647,0.01032,
A2_auxfree,4,128,0.03818,0.60905,0.01073,
A2_auxfree,4,129,0.14407,0.31203,0.01593,
A2_auxfree,4,130,0.03629,0.13967,0.02608,
A2_auxfree,4,131,0.05505,0.8432,0.00932,
A2_auxfree,4,132,0.02496,0.77086,0.00947,
A2_auxfree,4,133,0.15388,0.90148,0.00867,
A2_auxfree,4,134,0.0241,0.70151,0.00999,
A2_auxfree,4,135,0.08625,0.62191,0.01295,
A2_auxfree,4,136,0.05561,0.79636,0.00996,
A2_auxfree,4,137,0.08235,0.9487,0.00848,
A2_auxfree,4,138,0.14119,0.18505,0.01886,
A2_auxfree,4,139,0.02711,0.10291,0.02572,
A2_auxfree,4,140,0.0877,0.7031,0.01051,
A2_auxfree,4,141,0.05109,0.36474,0.01432,
A2_auxfree,4,142,0.06258,0.47786,0.01282,
A2_auxfree,4,143,0.13782,0.68888,0.01182,
A2_auxfree,4,144,0.02507,0.18445,0.0186,
A2_auxfree,4,145,0.0,0.9639,0.0,
A2_auxfree,4,146,0.0724,0.72643,0.01,
A2_auxfree,4,147,0.12715,0.49418,0.01132,
A2_auxfree,4,148,0.03862,0.50085,0.01279,
A2_auxfree,4,149,0.15369,0.24775,0.02055,
A2_auxfree,4,150,0.09391,0.20568,0.02047,
A2_auxfree,4,151,0.20253,0.37562,0.01474,
A2_auxfree,4,152,0.06436,0.34286,0.01511,
A2_auxfree,4,153,0.13663,0.29607,0.01711,
A2_auxfree,4,154,0.21751,0.89087,0.00949,
A2_auxfree,4,155,0.05711,0.17943,0.02218,
A2_auxfree,4,156,0.22569,0.86873,0.01009,
A2_auxfree,4,157,0.06172,0.38813,0.01145,
A2_auxfree,4,158,0.07885,0.75789,0.01043,
A2_auxfree,4,159,0.10498,0.63253,0.01177,
A2_auxfree,4,160,0.20408,0.91459,0.00916,
A2_auxfree,4,161,0.06953,0.14396,0.01995,
A2_auxfree,4,162,0.21667,0.33445,0.01396,
A2_auxfree,4,163,0.14022,0.85751,0.00941,
A2_auxfree,4,164,0.09333,0.58183,0.01124,
A2_auxfree,4,165,0.13381,0.84995,0.00958,
A2_auxfree,4,166,0.28342,0.7586,0.01005,
A2_auxfree,4,167,0.10703,0.19575,0.01966,
A2_auxfree,4,168,0.04035,0.12013,0.02676,
A2_auxfree,4,169,0.0302,0.4365,0.01327,
A2_auxfree,4,170,0.19516,0.86091,0.00953,
A2_auxfree,4,171,0.0403,0.32051,0.01455,
A2_auxfree,4,172,0.08268,0.53089,0.01315,
A2_auxfree,4,173,0.1032,0.47502,0.01426,
A2_auxfree,4,174,0.13127,0.71365,0.01096,
A2_auxfree,4,175,0.10369,0.70675,0.0113,
A2_auxfree,4,176,0.09676,0.74737,0.00999,
A2_auxfree,4,177,0.01174,0.06789,0.04495,
A2_auxfree,4,178,0.01172,0.96377,0.00783,
A2_auxfree,4,179,0.13034,0.60264,0.01241,
A2_auxfree,4,180,0.34806,0.42593,0.01346,
A2_auxfree,4,181,0.12596,0.46151,0.01262,
A2_auxfree,4,182,0.06438,0.57268,0.01184,
A2_auxfree,4,183,0.04278,0.3922,0.01506,
A2_auxfree,4,184,0.07908,0.66169,0.0108,
A2_auxfree,4,185,0.19836,0.80337,0.00984,
A2_auxfree,4,186,0.02081,0.75543,0.01087,
A2_auxfree,4,187,0.09409,0.6673,0.01013,
A2_auxfree,4,188,0.02621,0.75431,0.00989,
A2_auxfree,4,189,0.06344,0.6795,0.01108,
A2_auxfree,4,190,0.0225,0.33419,0.01464,
A2_auxfree,4,191,0.05735,0.30283,0.01473,
karen,2,0,0.0258,0.70339,0.01047,0.87422
karen,2,1,0.0795,0.1023,0.03265,0.87117
karen,2,2,0.01669,0.03383,0.05047,0.83194
karen,2,3,0.02881,0.10301,0.02959,0.887
karen,2,4,0.09727,0.7885,0.00913,0.88425
karen,2,5,0.08908,0.7862,0.00932,0.89689
karen,2,6,0.33537,0.86196,0.00887,0.87083
karen,2,7,0.02119,0.2007,0.02041,0.87559
karen,2,8,0.06129,0.09437,0.02551,0.9039
karen,2,9,0.04987,0.44431,0.01235,0.87744
karen,2,10,0.17281,0.95362,0.00775,0.87378
karen,2,11,0.11464,0.77921,0.00857,0.88574
karen,2,12,0.01527,0.45559,0.01135,0.82914
karen,2,13,0.00174,0.96263,0.00627,0.86162
karen,2,14,0.19923,0.84251,0.0084,0.86427
karen,2,15,0.00689,0.93043,0.00641,0.90659
karen,2,16,0.08808,0.67911,0.00852,0.87903
karen,2,17,0.00611,0.94224,0.00718,0.87709
karen,2,18,0.08514,0.62589,0.00978,0.8711
karen,2,19,0.04411,0.48277,0.01135,0.88462
karen,2,20,0.32071,0.86652,0.00818,0.86663
karen,2,21,0.06595,0.42098,0.01299,0.88582
karen,2,22,0.03905,0.61367,0.00904,0.84007
karen,2,23,0.04611,0.09219,0.0279,0.87707
karen,2,24,0.22849,0.92175,0.00765,0.87043
karen,2,25,0.94862,0.81418,0.01081,0.88553
karen,2,26,0.02557,0.64987,0.01334,0.85705
karen,2,27,0.04814,0.46617,0.01132,0.87373
karen,2,28,0.0,0.96102,0.0,0.8912
karen,2,29,0.04859,0.78935,0.00912,0.85809
karen,2,30,0.18371,0.93456,0.0082,0.86479
karen,2,31,0.04617,0.21422,0.01722,0.90472
karen,2,32,0.03943,0.5845,0.01132,0.86482
karen,2,33,0.00045,0.94492,0.0076,0.87922
karen,2,34,0.1326,0.40922,0.01299,0.87072
karen,2,35,0.05099,0.42361,0.01155,0.8681
karen,2,36,0.04557,0.92945,0.00791,0.88698
karen,2,37,0.06429,0.68411,0.00883,0.82927
karen,2,38,0.09355,0.88439,0.00802,0.83666
karen,2,39,0.0965,0.94256,0.00758,0.8595
karen,2,40,0.07476,0.71778,0.00865,0.85748
karen,2,41,0.0502,0.94521,0.00726,0.9023
karen,2,42,0.03102,0.68839,0.00893,0.89192
karen,2,43,0.07259,0.76769,0.0093,0.84907
karen,2,44,0.06702,0.55097,0.01107,0.85519
karen,2,45,0.0694,0.69018,0.00936,0.89072
karen,2,46,0.2971,0.88276,0.00834,0.88905
karen,2,47,0.08981,0.74065,0.00923,0.86776
karen,2,48,0.04517,0.55465,0.01067,0.86538
karen,2,49,0.02964,0.06891,0.03719,0.88145
karen,2,50,0.05274,0.59524,0.01097,0.86185
karen,2,51,0.06477,0.92694,0.00779,0.88584
karen,2,52,0.10416,0.93929,0.00729,0.83357
karen,2,53,0.01517,0.45081,0.0135,0.87728
karen,2,54,0.07126,0.45918,0.01125,0.87939
karen,2,55,0.08524,0.89367,0.00764,0.8742
karen,2,56,0.04161,0.52118,0.0106,0.85002
karen,2,57,0.02042,0.22576,0.01559,0.8662
karen,2,58,0.10946,0.79463,0.00793,0.84584
karen,2,59,0.06092,0.48362,0.01165,0.84191
karen,2,60,0.0,0.96608,0.0,0.86213
karen,2,61,0.33771,0.66907,0.01013,0.86736
karen,2,62,0.15752,0.79264,0.00887,0.85489
karen,2,63,0.01044,0.07911,0.0336,0.88302
karen,2,64,0.00235,0.95614,0.0061,0.90232
karen,2,65,0.00143,0.93316,0.00674,0.89207
karen,2,66,0.08397,0.49566,0.01056,0.86084
karen,2,67,0.0,0.94712,0.0,0.85651
karen,2,68,0.05203,0.60989,0.01004,0.8472
karen,2,69,0.19529,0.55201,0.01049,0.90647
karen,2,70,0.27388,0.49971,0.01159,0.8521
karen,2,71,0.14465,0.29255,0.01501,0.92777
karen,2,72,0.02942,0.1699,0.01703,0.88569
karen,2,73,0.0472,0.07783,0.03316,0.86994
karen,2,74,0.35248,0.85218,0.00794,0.89354
karen,2,75,0.01955,0.95921,0.00734,0.87325
karen,2,76,0.048,0.50514,0.01219,0.86005
karen,2,77,0.98004,0.92366,0.01064,0.87431
karen,2,78,0.13309,0.86896,0.0089,0.89392
karen,2,79,0.11195,0.12649,0.02369,0.87358
karen,2,80,0.18836,0.72679,0.00934,0.87225
karen,2,81,0.03864,0.5933,0.00909,0.83243
karen,2,82,0.01421,0.45631,0.01074,0.86096
karen,2,83,0.0,0.96516,0.0,0.83441
karen,2,84,0.04787,0.44429,0.01495,0.86771
karen,2,85,0.03008,0.80548,0.00893,0.86318
karen,2,86,0.18462,0.83108,0.00861,0.87539
karen,2,87,0.05029,0.92241,0.00817,0.87354
karen,2,88,0.02953,0.7189,0.00921,0.85714
karen,2,89,0.08236,0.28535,0.01446,0.88185
karen,2,90,0.04242,0.19886,0.02133,0.86819
karen,2,91,0.05175,0.57377,0.0109,0.89494
karen,2,92,0.02831,0.39582,0.01269,0.88808
karen,2,93,0.01361,0.02611,0.04643,0.85841
karen,2,94,0.04474,0.18456,0.02071,0.89659
karen,2,95,0.02603,0.11087,0.02818,0.87909
karen,2,96,0.0295,0.43248,0.01178,0.88374
karen,2,97,0.01913,0.60664,0.01137,0.88188
karen,2,98,0.02943,0.07251,0.04253,0.88156
karen,2,99,0.28296,0.92514,0.00822,0.87274
karen,2,100,0.05176,0.06561,0.03619,0.87387
karen,2,101,0.06536,0.24335,0.0174,0.87508
karen,2,102,0.29159,0.43002,0.01147,0.8225
karen,2,103,0.10602,0.39464,0.01345,0.86335
karen,2,104,0.06261,0.92535,0.00808,0.86188
karen,2,105,0.14523,0.42728,0.01346,0.87101
karen,2,106,0.06695,0.08498,0.02855,0.86992
karen,2,107,0.13333,0.79183,0.00775,0.8554
karen,2,108,0.05093,0.06139,0.03534,0.84961
karen,2,109,0.01556,0.05723,0.03699,0.85809
karen,2,110,0.0,0.96278,0.0,0.91576
karen,2,111,0.25,0.91727,0.00867,0.86568
karen,2,112,0.09914,0.74129,0.00925,0.88198
karen,2,113,0.05019,0.58774,0.01023,0.87054
karen,2,114,0.03004,0.21722,0.02314,0.86776
karen,2,115,0.18549,0.80393,0.00852,0.88682
karen,2,116,0.10698,0.70049,0.00882,0.8612
karen,2,117,0.21744,0.92602,0.00799,0.88027
karen,2,118,0.07256,0.93471,0.00759,0.84387
karen,2,119,0.07044,0.63568,0.00987,0.88638
karen,2,120,0.05645,0.93868,0.00783,0.83031
karen,2,121,0.1275,0.16707,0.02428,0.89369
karen,2,122,0.06153,0.22078,0.01954,0.89203
karen,2,123,0.01221,0.919,0.00776,0.84259
karen,2,124,0.00117,0.95728,0.00684,0.88873
karen,2,125,0.05461,0.16447,0.02449,0.87605
karen,2,126,0.07288,0.09968,0.02865,0.91312
karen,2,127,0.07135,0.74715,0.00857,0.88996
karen,2,128,0.00163,0.95879,0.00662,0.86535
karen,2,129,0.02547,0.0502,0.0508,0.88921
karen,2,130,0.06609,0.41782,0.01331,0.88171
karen,2,131,0.0352,0.79698,0.00927,0.84952
karen,2,132,0.00933,0.95155,0.00696,0.8677
karen,2,133,0.14374,0.71277,0.00955,0.90912
karen,2,134,0.01297,0.52081,0.01048,0.85695
karen,2,135,0.01703,0.93815,0.0067,0.85125
karen,2,136,0.32989,0.64298,0.00923,0.87636
karen,2,137,0.1474,0.72597,0.00906,0.86485
karen,2,138,0.08202,0.44173,0.01231,0.86836
karen,2,139,0.04651,0.49204,0.013,0.89257
karen,2,140,0.33523,0.7783,0.00849,0.85802
karen,2,141,0.04958,0.06752,0.04509,0.85176
karen,2,142,0.07425,0.6207,0.01188,0.88337
karen,2,143,0.14419,0.09105,0.02702,0.8887
karen,2,144,0.0206,0.27738,0.01401,0.86563
karen,2,145,0.03701,0.63633,0.00979,0.89159
karen,2,146,0.23345,0.51974,0.01121,0.86133
karen,2,147,0.3343,0.8604,0.00844,0.85575
karen,2,148,0.11434,0.3101,0.01767,0.85334
karen,2,149,0.03043,0.41211,0.01265,0.86042
karen,2,150,0.0,0.97033,0.0,0.87816
karen,2,151,0.0387,0.69814,0.00971,0.90184
karen,2,152,0.03069,0.17632,0.02343,0.9031
karen,2,153,0.08772,0.08233,0.03905,0.87958
karen,2,154,0.07024,0.82005,0.00796,0.91905
karen,2,155,0.03663,0.18451,0.02057,0.85475
karen,2,156,0.03962,0.7713,0.00882,0.87645
karen,2,157,0.07462,0.73588,0.00906,0.87314
karen,2,158,0.11823,0.79372,0.00913,0.93506
karen,2,159,0.04057,0.79402,0.00809,0.89516
karen,2,160,0.63596,0.80564,0.0086,0.87657
karen,2,161,0.13839,0.60803,0.01065,0.846
karen,2,162,0.10305,0.53715,0.01117,0.85416
karen,2,163,0.15251,0.78446,0.00877,0.84511
karen,2,164,0.0113,0.10797,0.03377,0.86858
karen,2,165,0.25215,0.73422,0.00936,0.89306
karen,2,166,0.0191,0.93871,0.008,0.89499
karen,2,167,0.02013,0.35901,0.01486,0.92193
karen,2,168,0.0,0.96504,0.0,0.85464
karen,2,169,0.2495,0.93217,0.00784,0.87127
karen,2,170,0.03976,0.66485,0.00947,0.89266
karen,2,171,0.02062,0.64439,0.00971,0.87325
karen,2,172,0.13374,0.68266,0.00978,0.90253
karen,2,173,0.02465,0.7484,0.00952,0.85539
karen,2,174,0.06699,0.68717,0.00918,0.91471
karen,2,175,0.02177,0.93662,0.00735,0.88701
karen,2,176,0.0165,0.58608,0.00904,0.88172
karen,2,177,0.0,0.95952,0.0,0.85335
karen,2,178,0.02308,0.65373,0.01047,0.85505
karen,2,179,0.28894,0.55514,0.01071,0.84893
karen,2,180,0.07379,0.72099,0.01005,0.88189
karen,2,181,0.0,0.97088,0.0,0.89963
karen,2,182,0.01852,0.22096,0.0195,0.8718
karen,2,183,0.03148,0.20908,0.02014,0.87623
karen,2,184,0.07568,0.17041,0.02308,0.88361
karen,2,185,0.15153,0.9068,0.00894,0.85134
karen,2,186,0.0,0.97489,0.0,0.89148
karen,2,187,0.08204,0.14082,0.02408,0.89212
karen,2,188,0.01337,0.2846,0.01667,0.86253
karen,2,189,0.04212,0.22581,0.02248,0.90527
karen,2,190,0.01864,0.45699,0.0101,0.8655
karen,2,191,0.18703,0.16457,0.02826,0.88011
karen,3,0,0.02534,0.65424,0.01147,0.88095
karen,3,1,0.03465,0.92777,0.00811,0.88738
karen,3,2,0.13608,0.64645,0.01022,0.89223
karen,3,3,0.03694,0.94007,0.00775,0.87297
karen,3,4,0.04269,0.76603,0.00871,0.85124
karen,3,5,0.28356,0.8797,0.00936,0.85797
karen,3,6,0.06476,0.15932,0.02205,0.93433
karen,3,7,0.0696,0.09561,0.03281,0.89992
karen,3,8,0.1041,0.81265,0.00956,0.90839
karen,3,9,0.1769,0.84597,0.00924,0.90803
karen,3,10,0.04804,0.15129,0.0272,0.86283
karen,3,11,0.17815,0.6253,0.01037,0.86243
karen,3,12,0.06249,0.61219,0.01058,0.86271
karen,3,13,0.04957,0.80374,0.00931,0.80274
karen,3,14,0.11314,0.72506,0.01025,0.86919
karen,3,15,0.34369,0.49869,0.01119,0.87576
karen,3,16,0.1464,0.27996,0.01566,0.87397
karen,3,17,0.01434,0.05775,0.04072,0.87943
karen,3,18,0.05123,0.38703,0.01463,0.86015
karen,3,19,0.00837,0.42265,0.01298,0.88164
karen,3,20,0.04982,0.28077,0.01528,0.91699
karen,3,21,0.01719,0.4695,0.0119,0.8778
karen,3,22,0.02197,0.60848,0.01146,0.88532
karen,3,23,0.05534,0.11801,0.02772,0.85463
karen,3,24,0.05299,0.59547,0.01061,0.923
karen,3,25,0.07384,0.82075,0.00969,0.88061
karen,3,26,0.27249,0.50564,0.01227,0.87849
karen,3,27,0.05778,0.0965,0.02718,0.87646
karen,3,28,0.07294,0.80611,0.00933,0.88525
karen,3,29,0.10596,0.6956,0.01017,0.85039
karen,3,30,0.01993,0.34217,0.01486,0.8554
karen,3,31,0.19072,0.79193,0.00875,0.92051
karen,3,32,0.05473,0.47402,0.01283,0.86505
karen,3,33,0.10566,0.805,0.00937,0.84175
karen,3,34,0.06445,0.12269,0.02592,0.87567
karen,3,35,0.02824,0.39161,0.01626,0.91563
karen,3,36,0.27905,0.89699,0.00887,0.88003
karen,3,37,0.01896,0.23392,0.02286,0.86429
karen,3,38,0.01727,0.56903,0.01187,0.87116
karen,3,39,0.06508,0.08405,0.03076,0.87125
karen,3,40,0.03298,0.44143,0.0164,0.90837
karen,3,41,0.09852,0.95071,0.00809,0.90782
karen,3,42,0.01211,0.2831,0.0157,0.8808
karen,3,43,0.03088,0.11361,0.02913,0.84468
karen,3,44,0.03777,0.5372,0.01082,0.84108
karen,3,45,0.16615,0.6975,0.00933,0.88736
karen,3,46,0.05653,0.21389,0.01968,0.8298
karen,3,47,0.08173,0.8279,0.00831,0.86525
karen,3,48,0.04461,0.29567,0.01505,0.79985
karen,3,49,0.02404,0.94774,0.00788,0.86489
karen,3,50,0.0071,0.26275,0.01426,0.90347
karen,3,51,0.05473,0.71379,0.00987,0.82413
karen,3,52,0.0274,0.33108,0.0158,0.8844
karen,3,53,0.03864,0.80001,0.00901,0.90082
karen,3,54,0.19313,0.65562,0.00965,0.94299
karen,3,55,0.01204,0.01626,0.06793,0.88853
karen,3,56,0.18022,0.67154,0.00989,0.88003
karen,3,57,0.31809,0.65641,0.01045,0.89122
karen,3,58,0.079,0.77518,0.00849,0.89602
karen,3,59,0.069,0.94809,0.0082,0.94927
karen,3,60,0.1956,0.6386,0.0108,0.86648
karen,3,61,0.04967,0.94583,0.0084,0.87506
karen,3,62,0.11044,0.41519,0.01342,0.85702
karen,3,63,0.22736,0.91014,0.00869,0.82454
karen,3,64,0.4594,0.91107,0.00842,0.80993
karen,3,65,0.04733,0.78687,0.00937,0.86943
karen,3,66,0.14038,0.94457,0.00819,0.86339
karen,3,67,0.34722,0.57284,0.01136,0.87263
karen,3,68,0.01443,0.55773,0.01464,0.8911
karen,3,69,0.06097,0.90884,0.00875,0.86762
karen,3,70,0.04482,0.20594,0.01981,0.87821
karen,3,71,0.33704,0.89205,0.00875,0.81789
karen,3,72,0.0961,0.19656,0.021,0.88255
karen,3,73,0.08294,0.48882,0.01136,0.8579
karen,3,74,0.05692,0.79637,0.00816,0.88672
karen,3,75,0.14192,0.34674,0.01419,0.83865
karen,3,76,0.33181,0.88489,0.0091,0.83679
karen,3,77,0.02266,0.63171,0.01006,0.8576
karen,3,78,0.20762,0.86721,0.0089,0.90649
karen,3,79,0.02911,0.45813,0.01385,0.85252
karen,3,80,0.0209,0.65528,0.00924,0.84723
karen,3,81,0.0603,0.72681,0.01011,0.87368
karen,3,82,0.20138,0.8075,0.00921,0.86655
karen,3,83,0.07851,0.42958,0.01363,0.85889
karen,3,84,0.15308,0.85543,0.00863,0.90614
karen,3,85,0.06693,0.17807,0.01826,0.84405
karen,3,86,0.02738,0.10006,0.02869,0.8694
karen,3,87,0.27806,0.32943,0.01426,0.88191
karen,3,88,0.09982,0.80634,0.01011,0.88162
karen,3,89,0.02918,0.27588,0.01626,0.88381
karen,3,90,0.30801,0.8201,0.00915,0.83977
karen,3,91,0.10269,0.26126,0.01709,0.90311
karen,3,92,0.15087,0.19687,0.02038,0.85443
karen,3,93,0.0729,0.37494,0.0134,0.85384
karen,3,94,0.01882,0.54147,0.01174,0.88048
karen,3,95,0.16178,0.74614,0.01102,0.89325
karen,3,96,0.02814,0.46472,0.01202,0.86013
karen,3,97,0.07802,0.10515,0.02847,0.86232
karen,3,98,0.02641,0.6421,0.0096,0.90776
karen,3,99,0.02624,0.77556,0.00937,0.89539
karen,3,100,0.10981,0.22892,0.0189,0.8662
karen,3,101,0.01861,0.10464,0.02252,0.89477
karen,3,102,0.07049,0.67872,0.01006,0.84643
karen,3,103,0.01459,0.13347,0.03435,0.84125
karen,3,104,0.08839,0.76021,0.00897,0.85195
karen,3,105,0.01108,0.66666,0.00923,0.82691
karen,3,106,0.0157,0.44237,0.0123,0.87272
karen,3,107,0.06833,0.92084,0.00813,0.92156
karen,3,108,0.03233,0.0485,0.02522,0.87375
karen,3,109,0.04344,0.56589,0.01159,0.88943
karen,3,110,0.1452,0.87333,0.00852,0.86524
karen,3,111,0.06069,0.79647,0.00905,0.86294
karen,3,112,0.01258,0.42349,0.01275,0.88826
karen,3,113,0.0133,0.02759,0.04768,0.88476
karen,3,114,0.1237,0.72452,0.00907,0.92151
karen,3,115,0.0927,0.72704,0.0097,0.89559
karen,3,116,0.03797,0.4827,0.01168,0.89849
karen,3,117,0.03851,0.32055,0.0169,0.86586
karen,3,118,0.02455,0.53537,0.01266,0.90833
karen,3,119,0.14691,0.85834,0.00899,0.91638
karen,3,120,0.01501,0.08315,0.03369,0.84183
karen,3,121,0.17667,0.94479,0.00906,0.87995
karen,3,122,0.11204,0.89841,0.0093,0.85034
karen,3,123,0.10957,0.80596,0.00919,0.86446
karen,3,124,0.18515,0.75089,0.00975,0.88483
karen,3,125,0.09179,0.76504,0.00887,0.87399
karen,3,126,0.2112,0.37025,0.01403,0.85139
karen,3,127,0.19839,0.37661,0.01247,0.84703
karen,3,128,0.20764,0.80648,0.00989,0.90904
karen,3,129,0.13607,0.92538,0.00794,0.88225
karen,3,130,0.04861,0.60815,0.01109,0.89595
karen,3,131,0.0911,0.73296,0.00889,0.85265
karen,3,132,0.1216,0.81839,0.00941,0.87692
